year,Bill_id,Bill_description,Patron_id,Patron_name
2026,HJ313,Commending the Black Faculty and Staff Caucus of Virginia Tech.,H0393,"Franklin, L.V."
2026,HJ314,"Election of Circuit Court Judges, General District Court Judges, and Juvenile and Domestic Relations District Court Judges.",H0340,Maldonado
2026,HJ315,"Election of Circuit Court Judges, General District Court Judges, and Juvenile and Domestic Relations District Court Judges.",H0340,Maldonado
2026,HJ316,General Assembly; House Bill No. 30 to be carried over to a 2026 Special Session.,H0208,Herring
2026,HJ317,"General Assembly; Governor to call special session, establishing a schedule for conduct of business.",H0208,Herring
2026,HR1,Celebrating the life of Christina Kaye Shinall.,H0224,Morefield
2026,HR2,Celebrating the life of Brenda Mozelle Barnett Lawson.,H0224,Morefield
2026,HR3,National Infrastructure Bank; urging Congress to create to finance infrastructure projects.,H0301,Reid
2026,HR4,Crisis Recovery Support Network; expressing support.,H0335,Cherry
2026,HR5,Right to reproductive freedom; legal effects & consequences of a constitutional amendment.,H0383,Zehr
2026,HR6,House of Delegates; establishing rules for the 2026-2027 Sessions of the General Assembly.,H0208,Herring
2026,HR7,"House of Delegates; salaries, contingent and incidental expenses.",H0227,Torian
2026,HR8,"Celebrating the life of Kenneth Mason Easley, Jr.",H0285,Hayes
2026,HR9,"Retirement System's retirement plans; JLARC to study adequacy, equity, and workforce impacts.",H0340,Maldonado
2026,HR10,Celebrating the life of Mirabella Jean Michael Ward.,H0224,Morefield
2026,HR11,Commending Robert L. Bailey.,H0325,Walker
2026,HR12,Commending Ryan M. Zuidema.,H0325,Walker
2026,HR13,Commending the Academy of Music Theatre.,H0325,Walker
2026,HR14,Commending the E.C. Glass High School marching band.,H0325,Walker
2026,HR15,Commending Richard D. Hinkley.,H0325,Walker
2026,HR16,Commending Thomas Road Baptist Church.,H0325,Walker
2026,HR17,"Commending Alison Morrison-Shetlar, Ph.D.",H0325,Walker
2026,HR18,Commending the Brentsville Future Farmers of America.,H0297,Guzman
2026,HR19,Commending Hunter Ringer.,H0297,Guzman
2026,HR20,Commending Eddie Thomas.,H0056,Kilgore
2026,HR21,Commending First Baptist Church of Midlothian.,H0124,Ware
2026,HR22,Commending Sharon United Methodist Church.,H0347,Wachsmann
2026,HR23,Commending Chesapeake Regional Healthcare.,H0285,Hayes
2026,HR24,Judges; nominations for election to circuit court.,H0340,Maldonado
2026,HR25,Judges; nominations for election to general district court.,H0340,Maldonado
2026,HR26,Judges; nominations for election to juvenile and domestic relations district court.,H0340,Maldonado
2026,HR27,Nominating a person to be elected as a member of the State Corporation Commission.,H0173,Ward
2026,HR28,Nominating a person to be elected to the Virginia Workers' Compensation Commission.,H0173,Ward
2026,HR29,Commending Occohannock Elementary School.,H0267,Bloxom
2026,HR30,Commending Broadwater Academy.,H0267,Bloxom
2026,HR31,Commending the Rappahannock Hunt.,H0247,Webert
2026,HR32,Commending the Augusta Regional Dental Clinic.,H0350,McLaughlin
2026,HR33,Celebrating the life of Zachary Wayne Reese.,H0350,McLaughlin
2026,HR34,"Celebrating the life of Charles Ray Obaugh, Jr.",H0350,McLaughlin
2026,HR35,"Celebrating the life of Anthony L. Bennett, Sr.",H0389,"Cole, N.T."
2026,HR36,Commending Shen Yun Performing Arts.,H0207,McQuinn
2026,HR37,Commending the Walk for Peace.,H0344,Shin
2026,HR38,Commending Elwood Lambert.,H0333,Ballard
2026,HR39,Commending the Honorable Johnny E. Morrison.,H0322,"Scott, D."
2026,HR40,Commending Stephen A. Edwards.,H0322,"Scott, D."
2026,HR41,Commending Prestar Packaging.,H0333,Ballard
2026,HR42,Celebrating the life of Paul Gandy Lankford.,H0345,Tata
2026,HR43,"Celebrating the life of Marvin Ashby, Sr.",H0377,Oates
2026,HR44,Celebrating the life of Deborah R. Jackson.,H0269,Sullivan
2026,HR45,Celebrating the life of Dorothy Leach Wood.,H0206,Knight
2026,HR46,Commending Creeds Elementary School.,H0206,Knight
2026,HR47,Commending the New River Valley Agency on Aging.,H0333,Ballard
2026,HR48,Commending the Smithfield branch of the Blackwater Regional Library.,H0347,Wachsmann
2026,HR49,Commending the Virginia Farm Bureau Federation.,H0322,"Scott, D."
2026,HR50,Celebrating the life of Wanda Cole Lowe.,H0224,Morefield
2026,HR51,Commending the Volvo Group.,H0333,Ballard
2026,HR52,Commending Little Forest Baptist Church.,H0314,"Cole, J.G."
2026,HR53,Commending the Healing Station.,H0314,"Cole, J.G."
2026,HR54,Commending STEP VA.,H0314,"Cole, J.G."
2026,HR55,"Celebrating the life of Frankie Jacquelyn Scotton Joyner, Ph.D.",H0207,McQuinn
2026,HR56,Commending Campbell's Chapel African Methodist Episcopal Church.,H0336,Clark
2026,HR57,"Commending the Greater Fredericksburg Chapter of Jack and Jill of America, Inc.",H0314,"Cole, J.G."
2026,HR58,Commending Lafayette Elementary School.,H0314,"Cole, J.G."
2026,HR59,Celebrating the life of Jonathan Lane White.,H0311,Askew
2026,HR60,"Commending the Tasley Volunteer Fire Company, Inc.",H0267,Bloxom
2026,HR61,Celebrating the life of William Luther Bushong.,H0398,Pence
2026,HR62,Commending the Strasburg High School football team.,H0398,Pence
2026,HR63,Celebrating the life of Tracey Lynn Jenkins.,H0398,Pence
2026,HR64,Commending Chase Hedrick.,H0238,Hodges
2026,HR65,Commending Jennifer Ney.,H0238,Hodges
2026,HR66,Commending Dave and Linda Cryer.,H0238,Hodges
2026,HR67,Commending Tim Rizer.,H0365,Henson
2026,HR68,Commending John I. Ferguson.,H0056,Kilgore
2026,HR69,Celebrating the life of James Paul Councill III.,H0336,Clark
2026,HR70,Celebrating the life of Virginia Mozell Jefferson Tyler.,H0207,McQuinn
2026,HR71,"Commending Didlake, Inc.",H0340,Maldonado
2026,HR72,Celebrating the life of Leo Michael Schweiger.,H0329,Wiley
2026,HR73,"Celebrating the life of William Lorenzo Jackson, Sr.",H0370,Keys-Gamarra
2026,HR74,Commending the James Wood High School girls' volleyball team.,H0329,Wiley
2026,HR75,Commending Heather Shea Pugh.,H0336,Clark
2026,HR76,Commending the Portsmouth Adult Recovery Court.,H0336,Clark
2026,HR77,Commending Bell's Fine Clothing.,H0329,Wiley
2026,HR78,Commending Carolyn Griffin.,H0329,Wiley
2026,HR79,"Commending the Reverend Steve Rebert, Sr.",H0329,Wiley
2026,HR80,Commending the Brentsville High School girls' flag football team.,H0297,Guzman
2026,HR81,Commending the United States Army dustoff crews of the Vietnam War.,H0297,Guzman
2026,HR82,Commending the Hanover High School boys' volleyball team.,H0328,Wyatt
2026,HR83,Commending Edward Joseph Face.,H0344,Shin
2026,HR84,Commending Blake Bryant.,H0325,Walker
2026,HR85,Commending the Front Royal Little League 12U All-Stars.,H0377,Oates
2026,HR86,"Commending Emily Barrows, M.D.",H0364,Griffin
2026,HR87,"Commending Kristy N. Somerville-Midgette, Ed.D.",H0364,Griffin
2026,HR88,Celebrating the life of Patrick Sherman.,H0364,Griffin
2026,HR89,Celebrating the life of Linwood Roy Griffin.,H0364,Griffin
2026,HR90,Commending Sweet Briar College.,H0364,Griffin
