member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0386,Jessica L. Anderson,D,Indian Tribes,7,7,0,0,0.0
H0388,Stacey Annie Carroll,D,Indian Tribes,8,7,0,0,0.0
H0389,Nicole Cole,D,Elections,7,7,0,0,0.0
H0389,Nicole Cole,D,Financial Institutions and Services,8,7,0,0,0.0
H0390,Mitchell Cornett,R,Indian Tribes,7,7,0,0,0.0
H0394,Karen Hamilton,R,Indian Tribes,7,7,0,0,0.0
H0395,John Chilton McAuliff,D,Financial Institutions and Services,8,7,0,0,0.0
H0396,Leslie Chambers Mehta,D,Criminal Procedure,7,7,0,0,0.0
H0397,May Nivar,D,Administration of Government,7,7,0,0,0.0
H0400,Virgil Thornton,D,Indian Tribes,7,7,0,0,0.0
H0401,Madison Whittle,R,Criminal Procedure,7,7,0,0,0.0
H0402,Charlie Schmidt,D,Criminal Procedure,7,7,0,0,0.0
H0406,Kirk McPike,D,Alcoholic Beverage and Cannabis Control,8,7,0,0,0.0
H0406,Kirk McPike,D,Marriage and Domestic Relations,7,7,0,0,0.0
H0407,Andrew Rice,R,Insurance,7,7,0,0,0.0
H0056,Terry G. Kilgore,R,Criminal Procedure,6,6,0,0,0.0
H0056,Terry G. Kilgore,R,Unemployment Compensation,6,6,0,0,0.0
H0108,Vivian E. Watts,D,Criminal Procedure,7,6,0,0,0.0
H0108,Vivian E. Watts,D,Uncodified Legislation,6,6,0,0,0.0
H0173,Jeion A. Ward,D,Administration of Government,6,6,0,0,0.0
H0173,Jeion A. Ward,D,Unemployment Compensation,6,6,0,0,0.0
H0207,Delores L. McQuinn,D,Indian Tribes,6,6,1,0,0.0
H0207,Delores L. McQuinn,D,Unemployment Compensation,6,6,0,0,0.0
H0208,Charniele L. Herring,D,Unemployment Compensation,6,6,0,0,0.0
H0212,Betsy B. Carr,D,Unemployment Compensation,6,6,0,0,0.0
H0219,Patrick A. Hope,D,Uncodified Legislation,6,6,0,0,0.0
H0224,James W. Morefield,R,Unemployment Compensation,6,6,0,0,0.0
H0231,Tony O. Wilt,R,Unemployment Compensation,6,6,0,0,0.0
H0238,M. Keith Hodges,R,Indian Tribes,6,6,0,0,0.0
H0238,M. Keith Hodges,R,Unemployment Compensation,6,6,0,0,0.0
H0239,Alfonso H. Lopez,D,Administration of Government,6,6,0,0,0.0
H0239,Alfonso H. Lopez,D,Unemployment Compensation,6,6,0,0,0.0
H0242,Israel D. O'Quinn,R,Alcoholic Beverage and Cannabis Control,13,6,0,0,0.0
H0242,Israel D. O'Quinn,R,Unemployment Compensation,6,6,0,0,0.0
H0247,Michael J. Webert,R,Administration of Government,6,6,1,0,0.0
H0247,Michael J. Webert,R,Unemployment Compensation,6,6,0,0,0.0
H0253,Terry L. Austin,R,Unemployment Compensation,6,6,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Administration of Government,6,6,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Criminal Procedure,6,6,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Indian Tribes,6,6,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Uncodified Legislation,6,6,0,0,0.0
H0264,Marcus B. Simon,D,Criminal Procedure,6,6,0,0,0.0
H0264,Marcus B. Simon,D,Uncodified Legislation,6,6,0,0,0.0
H0266,Sam Rasoul,D,Uncodified Legislation,6,6,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,Unemployment Compensation,6,6,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Criminal Procedure,6,6,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Unemployment Compensation,6,6,0,0,0.0
H0281,Paul E. Krizek,D,Administration of Government,6,6,0,0,0.0
H0281,Paul E. Krizek,D,Unemployment Compensation,6,6,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Unemployment Compensation,6,6,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Unemployment Compensation,6,6,0,0,0.0
H0294,Karrie K. Delaney,D,Uncodified Legislation,6,6,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Indian Tribes,6,6,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Unemployment Compensation,6,6,0,0,0.0
H0301,David A. Reid,D,Administration of Government,6,6,0,0,0.0
H0301,David A. Reid,D,Indian Tribes,6,6,0,0,0.0
H0301,David A. Reid,D,Unemployment Compensation,6,6,0,0,0.0
H0305,Kathy K.L. Tran,D,Unemployment Compensation,6,6,0,0,0.0
H0308,Joseph P. McNamara,R,Indian Tribes,6,6,0,0,0.0
H0308,Joseph P. McNamara,R,Uncodified Legislation,6,6,1,0,0.0
H0311,Alex Q. Askew,D,Indian Tribes,6,6,0,0,0.0
H0311,Alex Q. Askew,D,Unemployment Compensation,6,6,0,0,0.0
H0314,Joshua G. Cole,D,Uncodified Legislation,6,6,0,0,0.0
H0317,Dan I. Helmer,D,Administration of Government,6,6,0,0,0.0
H0317,Dan I. Helmer,D,Unemployment Compensation,6,6,0,0,0.0
H0321,Chris S. Runion,R,Administration of Government,6,6,1,0,0.0
H0321,Chris S. Runion,R,Indian Tribes,6,6,0,0,0.0
H0321,Chris S. Runion,R,Unemployment Compensation,6,6,0,0,0.0
H0322,Don Scott,D,Uncodified Legislation,6,6,0,0,0.0
H0323,Shelly A. Simonds,D,Unemployment Compensation,6,6,0,0,0.0
H0325,Wendell S. Walker,R,Indian Tribes,6,6,0,0,0.0
H0325,Wendell S. Walker,R,Uncodified Legislation,6,6,0,0,0.0
H0327,Rodney T. Willett,D,Unemployment Compensation,6,6,0,0,0.0
H0328,Scott A. Wyatt,R,Indian Tribes,6,6,0,0,0.0
H0328,Scott A. Wyatt,R,Unemployment Compensation,6,6,0,0,0.0
H0329,Bill Wiley,R,Unemployment Compensation,6,6,0,0,0.0
H0333,Jason S. Ballard,R,Criminal Procedure,6,6,0,0,0.0
H0333,Jason S. Ballard,R,Indian Tribes,6,6,0,0,0.0
H0333,Jason S. Ballard,R,Unemployment Compensation,6,6,0,0,0.0
H0335,Mike A. Cherry,R,Indian Tribes,6,6,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Administration of Government,6,6,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Criminal Procedure,6,6,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Indian Tribes,6,6,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Unemployment Compensation,6,6,0,0,0.0
H0342,Phillip A. Scott,R,Administration of Government,6,6,0,0,0.0
H0342,Phillip A. Scott,R,Indian Tribes,6,6,1,0,0.0
H0342,Phillip A. Scott,R,Uncodified Legislation,6,6,2,0,0.0
H0343,Briana D. Sewell,D,Indian Tribes,6,6,0,0,0.0
H0343,Briana D. Sewell,D,Unemployment Compensation,6,6,0,0,0.0
H0344,Irene Shin,D,Administration of Government,7,6,0,0,0.0
H0344,Irene Shin,D,Indian Tribes,6,6,0,0,0.0
H0344,Irene Shin,D,Unemployment Compensation,6,6,0,0,0.0
H0345,Anne Ferrell Tata,R,Indian Tribes,6,6,0,0,0.0
H0345,Anne Ferrell Tata,R,Uncodified Legislation,6,6,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Indian Tribes,6,6,0,0,0.0
H0348,Wren M. Williams,R,Unemployment Compensation,6,6,0,0,0.0
H0349,Jackie H. Glass,D,Administration of Government,6,6,0,0,0.0
H0349,Jackie H. Glass,D,Uncodified Legislation,6,6,0,0,0.0
H0350,Ellen H. McLaughlin,R,Unemployment Compensation,6,6,0,0,0.0
H0351,Holly M. Seibold,D,Uncodified Legislation,6,6,0,0,0.0
H0353,Bonita G. Anthony,D,Indian Tribes,6,6,0,0,0.0
H0353,Bonita G. Anthony,D,Unemployment Compensation,6,6,0,0,0.0
H0354,Katrina Callsen,D,Criminal Procedure,7,6,0,0,0.0
H0354,Katrina Callsen,D,Uncodified Legislation,6,6,0,0,0.0
H0355,Laura Jane Cohen,D,Administration of Government,6,6,0,0,0.0
H0355,Laura Jane Cohen,D,Indian Tribes,6,6,0,0,0.0
H0355,Laura Jane Cohen,D,Unemployment Compensation,6,6,0,0,0.0
H0356,Rae Cousins,D,Administration of Government,6,6,0,0,0.0
H0356,Rae Cousins,D,Unemployment Compensation,6,6,0,0,0.0
H0357,Will Davis,R,Indian Tribes,6,6,0,0,0.0
H0360,Michael B. Feggans,D,Unemployment Compensation,6,6,0,0,0.0
H0361,Debra D. Gardner,D,Uncodified Legislation,6,6,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Indian Tribes,6,6,1,0,0.0
H0364,Timothy P. Griffin,R,Indian Tribes,6,6,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Administration of Government,6,6,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Indian Tribes,6,6,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Uncodified Legislation,6,6,0,0,0.0
H0369,Hillary Pugh Kent,R,Uncodified Legislation,6,6,1,0,0.0
H0370,Karen Keys-Gamarra,D,Criminal Procedure,6,6,0,0,0.0
H0370,Karen Keys-Gamarra,D,Uncodified Legislation,6,6,0,0,0.0
H0371,Amy J. Laufer,D,Unemployment Compensation,6,6,0,0,0.0
H0372,Destiny LeVere Bolling,D,Indian Tribes,6,6,0,0,0.0
H0372,Destiny LeVere Bolling,D,Unemployment Compensation,6,6,0,0,0.0
H0374,Marty Martinez,D,Uncodified Legislation,6,6,0,0,0.0
H0375,Adele Y. McClure,D,Uncodified Legislation,6,6,0,0,0.0
H0377,Delores Oates,R,Uncodified Legislation,6,6,0,0,0.0
H0380,Atoosa R. Reaser,D,Criminal Procedure,6,6,0,0,0.0
H0380,Atoosa R. Reaser,D,Uncodified Legislation,6,6,0,0,0.0
H0382,Joshua E. Thomas,D,Unemployment Compensation,6,6,0,0,0.0
H0383,Eric R. Zehr,R,Uncodified Legislation,6,6,2,0,0.0
H0385,JJ Singh,D,Indian Tribes,6,6,0,0,0.0
H0385,JJ Singh,D,Unemployment Compensation,6,6,0,0,0.0
H0386,Jessica L. Anderson,D,Uncodified Legislation,6,6,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Administration of Government,6,6,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Criminal Procedure,6,6,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Indian Tribes,6,6,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Uncodified Legislation,6,6,0,0,0.0
H0388,Stacey Annie Carroll,D,Administration of Government,6,6,0,0,0.0
H0388,Stacey Annie Carroll,D,Uncodified Legislation,6,6,0,0,0.0
H0389,Nicole Cole,D,Indian Tribes,6,6,0,0,0.0
H0389,Nicole Cole,D,Property and Conveyances,6,6,0,0,0.0
H0389,Nicole Cole,D,Uncodified Legislation,6,6,0,0,0.0
H0390,Mitchell Cornett,R,Uncodified Legislation,6,6,0,0,0.0
H0391,Lindsey Dougherty,D,Indian Tribes,6,6,0,0,0.0
H0391,Lindsey Dougherty,D,Property and Conveyances,6,6,0,0,0.0
H0391,Lindsey Dougherty,D,Uncodified Legislation,6,6,0,0,0.0
H0392,Mark C. Downey,D,Indian Tribes,6,6,0,0,0.0
H0392,Mark C. Downey,D,Uncodified Legislation,6,6,0,0,0.0
H0393,Lily V. Franklin,D,Uncodified Legislation,6,6,0,0,0.0
H0394,Karen Hamilton,R,Uncodified Legislation,6,6,2,0,0.0
H0395,John Chilton McAuliff,D,Administration of Government,6,6,0,0,0.0
H0395,John Chilton McAuliff,D,Uncodified Legislation,6,6,0,0,0.0
H0396,Leslie Chambers Mehta,D,Indian Tribes,6,6,0,0,0.0
H0396,Leslie Chambers Mehta,D,Uncodified Legislation,6,6,0,0,0.0
H0397,May Nivar,D,Indian Tribes,6,6,0,0,0.0
H0397,May Nivar,D,Unemployment Compensation,6,6,0,0,0.0
H0398,Justin Pence,R,Criminal Procedure,6,6,0,0,0.0
H0398,Justin Pence,R,Indian Tribes,6,6,1,0,0.0
H0398,Justin Pence,R,Uncodified Legislation,6,6,1,0,0.0
H0399,Kimberly Pope Adams,D,Uncodified Legislation,6,6,0,0,0.0
H0400,Virgil Thornton,D,Criminal Procedure,6,6,0,0,0.0
H0400,Virgil Thornton,D,Uncodified Legislation,6,6,0,0,0.0
H0401,Madison Whittle,R,Indian Tribes,6,6,1,0,0.0
H0402,Charlie Schmidt,D,Indian Tribes,6,6,0,0,0.0
H0402,Charlie Schmidt,D,Uncodified Legislation,6,6,0,0,0.0
H0403,Gretchen M. Bulova,D,Indian Tribes,6,6,0,0,0.0
H0403,Gretchen M. Bulova,D,Uncodified Legislation,6,6,0,0,0.0
H0404,Margaret A. Franklin,D,Indian Tribes,6,6,0,0,0.0
H0404,Margaret A. Franklin,D,Property and Conveyances,6,6,0,0,0.0
H0405,Garrett McGuire,D,Indian Tribes,6,6,0,0,0.0
H0405,Garrett McGuire,D,Uncodified Legislation,6,6,0,0,0.0
H0407,Andrew Rice,R,"Study Commissions, Committees, and Reports",6,6,0,0,0.0
H0056,Terry G. Kilgore,R,Elections,5,5,0,0,0.0
H0108,Vivian E. Watts,D,Elections,5,5,0,0,0.0
H0108,Vivian E. Watts,D,Unemployment Compensation,5,5,0,0,0.0
H0124,R. Lee Ware,R,Elections,5,5,0,0,0.0
H0124,R. Lee Ware,R,Property and Conveyances,5,5,0,0,0.0
H0124,R. Lee Ware,R,Unemployment Compensation,5,5,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Elections,5,5,0,0,0.0
H0173,Jeion A. Ward,D,Elections,5,5,0,0,0.0
H0207,Delores L. McQuinn,D,Elections,5,5,0,0,0.0
H0207,Delores L. McQuinn,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0208,Charniele L. Herring,D,Contraceptives,5,5,0,0,0.0
H0208,Charniele L. Herring,D,Health,5,5,0,0,0.0
H0208,Charniele L. Herring,D,Local Government and Officials,5,5,0,0,0.0
H0208,Charniele L. Herring,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0212,Betsy B. Carr,D,Elections,5,5,0,0,0.0
H0212,Betsy B. Carr,D,Local Government and Officials,5,5,1,0,0.0
H0212,Betsy B. Carr,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0219,Patrick A. Hope,D,Contraceptives,5,5,0,0,0.0
H0219,Patrick A. Hope,D,Health,5,5,0,0,0.0
H0219,Patrick A. Hope,D,Unemployment Compensation,5,5,0,0,0.0
H0224,James W. Morefield,R,Elections,5,5,0,0,0.0
H0224,James W. Morefield,R,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0227,Luke E. Torian,D,Elections,5,5,0,0,0.0
H0227,Luke E. Torian,D,"Pensions, Benefits, and Retirement",11,5,0,0,0.0
H0227,Luke E. Torian,D,Unemployment Compensation,6,5,0,0,0.0
H0231,Tony O. Wilt,R,Elections,5,5,0,0,0.0
H0238,M. Keith Hodges,R,Contraceptives,5,5,0,0,0.0
H0238,M. Keith Hodges,R,Elections,5,5,0,0,0.0
H0238,M. Keith Hodges,R,Health,5,5,0,0,0.0
H0239,Alfonso H. Lopez,D,Local Government and Officials,5,5,0,0,0.0
H0247,Michael J. Webert,R,Elections,5,5,0,0,0.0
H0253,Terry L. Austin,R,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Elections,5,5,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Unemployment Compensation,5,5,0,0,0.0
H0264,Marcus B. Simon,D,Elections,5,5,0,0,0.0
H0264,Marcus B. Simon,D,Unemployment Compensation,5,5,0,0,0.0
H0266,Sam Rasoul,D,Contraceptives,5,5,0,0,0.0
H0266,Sam Rasoul,D,Health,5,5,0,0,0.0
H0266,Sam Rasoul,D,Unemployment Compensation,5,5,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Elections,5,5,0,0,0.0
H0281,Paul E. Krizek,D,Local Government and Officials,5,5,0,0,0.0
H0281,Paul E. Krizek,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Administration of Government,6,5,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Contraceptives,5,5,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Health,5,5,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Elections,5,5,0,0,0.0
H0294,Karrie K. Delaney,D,Unemployment Compensation,5,5,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Local Government and Officials,5,5,0,0,0.0
H0297,Elizabeth R. Guzman,D,Elections,5,5,0,0,0.0
H0297,Elizabeth R. Guzman,D,Uncodified Legislation,6,5,0,0,0.0
H0297,Elizabeth R. Guzman,D,Unemployment Compensation,5,5,0,0,0.0
H0301,David A. Reid,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0305,Kathy K.L. Tran,D,Elections,5,5,0,0,0.0
H0308,Joseph P. McNamara,R,Elections,5,5,0,0,0.0
H0308,Joseph P. McNamara,R,Property and Conveyances,5,5,0,0,0.0
H0308,Joseph P. McNamara,R,Unemployment Compensation,5,5,0,0,0.0
H0311,Alex Q. Askew,D,Elections,5,5,0,0,0.0
H0314,Joshua G. Cole,D,Administration of Government,6,5,0,0,0.0
H0314,Joshua G. Cole,D,Unemployment Compensation,5,5,0,0,0.0
H0317,Dan I. Helmer,D,Elections,5,5,0,0,0.0
H0317,Dan I. Helmer,D,Local Government and Officials,5,5,1,0,0.0
H0321,Chris S. Runion,R,Local Government and Officials,5,5,0,0,0.0
H0322,Don Scott,D,Elections,5,5,0,0,0.0
H0322,Don Scott,D,Unemployment Compensation,5,5,0,0,0.0
H0323,Shelly A. Simonds,D,Elections,5,5,0,0,0.0
H0325,Wendell S. Walker,R,Contraceptives,5,5,0,0,0.0
H0325,Wendell S. Walker,R,Elections,5,5,0,0,0.0
H0325,Wendell S. Walker,R,Health,5,5,0,0,0.0
H0325,Wendell S. Walker,R,Property and Conveyances,5,5,0,0,0.0
H0327,Rodney T. Willett,D,Elections,5,5,0,0,0.0
H0327,Rodney T. Willett,D,Local Government and Officials,5,5,0,0,0.0
H0328,Scott A. Wyatt,R,Elections,5,5,0,0,0.0
H0329,Bill Wiley,R,Elections,5,5,0,0,0.0
H0329,Bill Wiley,R,Local Government and Officials,5,5,0,0,0.0
H0329,Bill Wiley,R,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0333,Jason S. Ballard,R,Elections,5,5,0,0,0.0
H0333,Jason S. Ballard,R,Local Government and Officials,5,5,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Elections,5,5,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Financial Institutions and Services,5,5,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Indian Tribes,5,5,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Property and Conveyances,5,5,0,0,0.0
H0335,Mike A. Cherry,R,Unemployment Compensation,5,5,0,0,0.0
H0336,Nadarius E. Clark,D,Elections,5,5,0,0,0.0
H0336,Nadarius E. Clark,D,Unemployment Compensation,6,5,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Elections,5,5,0,0,0.0
H0342,Phillip A. Scott,R,Unemployment Compensation,5,5,0,0,0.0
H0343,Briana D. Sewell,D,Elections,5,5,0,0,0.0
H0343,Briana D. Sewell,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0344,Irene Shin,D,Contraceptives,5,5,0,0,0.0
H0344,Irene Shin,D,Health,5,5,0,0,0.0
H0345,Anne Ferrell Tata,R,Elections,5,5,0,0,0.0
H0345,Anne Ferrell Tata,R,Unemployment Compensation,5,5,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Contraceptives,5,5,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Health,5,5,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Unemployment Compensation,5,5,0,0,0.0
H0348,Wren M. Williams,R,Administration of Government,7,5,0,0,0.0
H0348,Wren M. Williams,R,Elections,5,5,0,0,0.0
H0348,Wren M. Williams,R,Indian Tribes,6,5,0,0,0.0
H0349,Jackie H. Glass,D,Unemployment Compensation,5,5,0,0,0.0
H0350,Ellen H. McLaughlin,R,Elections,5,5,0,0,0.0
H0350,Ellen H. McLaughlin,R,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0351,Holly M. Seibold,D,Elections,5,5,0,0,0.0
H0351,Holly M. Seibold,D,Unemployment Compensation,5,5,0,0,0.0
H0353,Bonita G. Anthony,D,Property and Conveyances,5,5,0,0,0.0
H0354,Katrina Callsen,D,Administration of Government,5,5,0,0,0.0
H0354,Katrina Callsen,D,Unemployment Compensation,5,5,0,0,0.0
H0355,Laura Jane Cohen,D,Elections,5,5,0,0,0.0
H0356,Rae Cousins,D,Children,5,5,0,0,0.0
H0356,Rae Cousins,D,Elections,5,5,0,0,0.0
H0357,Will Davis,R,Elections,5,5,0,0,0.0
H0357,Will Davis,R,Unemployment Compensation,5,5,0,0,0.0
H0360,Michael B. Feggans,D,Elections,5,5,0,0,0.0
H0360,Michael B. Feggans,D,Local Government and Officials,5,5,0,0,0.0
H0361,Debra D. Gardner,D,Elections,5,5,0,0,0.0
H0361,Debra D. Gardner,D,Unemployment Compensation,5,5,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Elections,5,5,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Property and Conveyances,5,5,1,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Unemployment Compensation,5,5,0,0,0.0
H0364,Timothy P. Griffin,R,Elections,5,5,0,0,0.0
H0364,Timothy P. Griffin,R,Uncodified Legislation,6,5,1,0,0.0
H0364,Timothy P. Griffin,R,Unemployment Compensation,5,5,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Unemployment Compensation,5,5,0,0,0.0
H0366,Phil M. Hernandez,D,Elections,5,5,0,0,0.0
H0366,Phil M. Hernandez,D,Uncodified Legislation,6,5,0,0,0.0
H0366,Phil M. Hernandez,D,Unemployment Compensation,5,5,0,0,0.0
H0369,Hillary Pugh Kent,R,Elections,5,5,0,0,0.0
H0369,Hillary Pugh Kent,R,Unemployment Compensation,5,5,0,0,0.0
H0370,Karen Keys-Gamarra,D,Elections,5,5,0,0,0.0
H0370,Karen Keys-Gamarra,D,Indian Tribes,6,5,0,0,0.0
H0370,Karen Keys-Gamarra,D,Unemployment Compensation,5,5,0,0,0.0
H0371,Amy J. Laufer,D,Elections,5,5,0,0,0.0
H0371,Amy J. Laufer,D,Local Government and Officials,5,5,0,0,0.0
H0371,Amy J. Laufer,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0372,Destiny LeVere Bolling,D,Local Government and Officials,5,5,0,0,0.0
H0374,Marty Martinez,D,Elections,5,5,0,0,0.0
H0374,Marty Martinez,D,Unemployment Compensation,5,5,0,0,0.0
H0375,Adele Y. McClure,D,Elections,5,5,0,0,0.0
H0375,Adele Y. McClure,D,Unemployment Compensation,5,5,0,0,0.0
H0377,Delores Oates,R,Elections,5,5,0,0,0.0
H0377,Delores Oates,R,Unemployment Compensation,5,5,0,0,0.0
H0380,Atoosa R. Reaser,D,Elections,5,5,0,0,0.0
H0380,Atoosa R. Reaser,D,Unemployment Compensation,5,5,0,0,0.0
H0382,Joshua E. Thomas,D,Elections,5,5,0,0,0.0
H0382,Joshua E. Thomas,D,"Pensions, Benefits, and Retirement",5,5,0,0,0.0
H0383,Eric R. Zehr,R,Elections,5,5,0,0,0.0
H0383,Eric R. Zehr,R,Unemployment Compensation,5,5,0,0,0.0
H0384,Eric Phillips,R,Unemployment Compensation,5,5,0,0,0.0
H0386,Jessica L. Anderson,D,Elections,5,5,0,0,0.0
H0386,Jessica L. Anderson,D,Unemployment Compensation,5,5,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Unemployment Compensation,5,5,0,0,0.0
H0388,Stacey Annie Carroll,D,Property and Conveyances,5,5,0,0,0.0
H0389,Nicole Cole,D,Administration of Government,5,5,0,0,0.0
H0389,Nicole Cole,D,Unemployment Compensation,5,5,0,0,0.0
H0390,Mitchell Cornett,R,Elections,5,5,0,0,0.0
H0390,Mitchell Cornett,R,Unemployment Compensation,5,5,0,0,0.0
H0391,Lindsey Dougherty,D,Elections,5,5,0,0,0.0
H0391,Lindsey Dougherty,D,Unemployment Compensation,5,5,0,0,0.0
H0392,Mark C. Downey,D,Contraceptives,5,5,0,0,0.0
H0392,Mark C. Downey,D,Elections,5,5,0,0,0.0
H0392,Mark C. Downey,D,Health,5,5,0,0,0.0
H0392,Mark C. Downey,D,Unemployment Compensation,5,5,0,0,0.0
H0393,Lily V. Franklin,D,Elections,5,5,0,0,0.0
H0393,Lily V. Franklin,D,Unemployment Compensation,5,5,0,0,0.0
H0394,Karen Hamilton,R,Elections,5,5,0,0,0.0
H0394,Karen Hamilton,R,Unemployment Compensation,5,5,0,0,0.0
H0395,John Chilton McAuliff,D,Unemployment Compensation,5,5,0,0,0.0
H0396,Leslie Chambers Mehta,D,Elections,5,5,0,0,0.0
H0396,Leslie Chambers Mehta,D,Unemployment Compensation,5,5,0,0,0.0
H0397,May Nivar,D,Elections,5,5,0,0,0.0
H0398,Justin Pence,R,Elections,5,5,0,0,0.0
H0398,Justin Pence,R,Unemployment Compensation,5,5,0,0,0.0
H0399,Kimberly Pope Adams,D,Elections,5,5,0,0,0.0
H0399,Kimberly Pope Adams,D,Unemployment Compensation,5,5,0,0,0.0
H0400,Virgil Thornton,D,Elections,5,5,0,0,0.0
H0400,Virgil Thornton,D,Unemployment Compensation,5,5,0,0,0.0
H0401,Madison Whittle,R,Elections,5,5,0,0,0.0
H0401,Madison Whittle,R,Unemployment Compensation,5,5,0,0,0.0
H0402,Charlie Schmidt,D,Unemployment Compensation,5,5,0,0,0.0
H0403,Gretchen M. Bulova,D,Elections,5,5,0,0,0.0
H0403,Gretchen M. Bulova,D,Unemployment Compensation,5,5,0,0,0.0
H0404,Margaret A. Franklin,D,Uncodified Legislation,6,5,0,0,0.0
H0404,Margaret A. Franklin,D,Unemployment Compensation,5,5,0,0,0.0
H0405,Garrett McGuire,D,Unemployment Compensation,5,5,0,0,0.0
H0406,Kirk McPike,D,Social Services,5,5,0,0,0.0
H0406,Kirk McPike,D,Unemployment Compensation,5,5,0,0,0.0
H0056,Terry G. Kilgore,R,Children,4,4,0,0,0.0
H0056,Terry G. Kilgore,R,Civil Remedies and Procedure,4,4,0,0,0.0
H0056,Terry G. Kilgore,R,Electronic Processes,4,4,0,0,0.0
H0056,Terry G. Kilgore,R,Local Government and Officials,4,4,0,0,0.0
H0056,Terry G. Kilgore,R,Public Service Companies,4,4,0,0,0.0
H0108,Vivian E. Watts,D,Administration of Government,4,4,0,0,0.0
H0108,Vivian E. Watts,D,Children,4,4,0,0,0.0
H0124,R. Lee Ware,R,Criminal Procedure,4,4,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Uncodified Legislation,6,4,1,0,0.0
H0172,Mark D. Sickles,D,Constitutional Amendments,4,4,0,0,0.0
H0172,Mark D. Sickles,D,Unclassified,4,4,0,0,0.0
H0173,Jeion A. Ward,D,Local Government and Officials,5,4,0,0,0.0
H0177,David L. Bulova,D,Elections,4,4,0,0,0.0
H0177,David L. Bulova,D,Unclassified,4,4,0,0,0.0
H0207,Delores L. McQuinn,D,Administration of Government,4,4,0,0,0.0
