member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0329,Bill Wiley,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,196.0,71.0,196.0,71.0,-125.0,6.0,3.0,-3.0,3.061224489795918,4.225352112676056,1.1641276228801378,9.0,3.0,-6.0,Bill Wiley,Bill Wiley,R,R
H0362,"Thomas A. Garrett, Jr.",R,Local Government,Derived from LIS bill summary,Present both years,True,True,141.0,54.0,127.0,52.0,-75.0,1.0,1.0,0.0,0.7874015748031495,1.9230769230769231,1.1356753482737736,17.0,6.0,-11.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0325,Wendell S. Walker,R,Local Government,Derived from LIS bill summary,Present both years,True,True,142.0,57.0,141.0,56.0,-85.0,6.0,3.0,-3.0,4.25531914893617,5.357142857142857,1.1018237082066866,6.0,4.0,-2.0,Wendell S. Walker,Wendell S. Walker,R,R
H0294,Karrie K. Delaney,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,313.0,89.0,305.0,83.0,-222.0,4.0,2.0,-2.0,1.3114754098360657,2.409638554216868,1.0981631443808024,5.0,2.0,-3.0,Karrie K. Delaney,Karrie K. Delaney,D,D
H0231,Tony O. Wilt,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,222.0,83.0,218.0,82.0,-136.0,3.0,2.0,-1.0,1.376146788990826,2.4390243902439024,1.0628776012530763,10.0,2.0,-8.0,Tony O. Wilt,Tony O. Wilt,R,R
H0349,Jackie H. Glass,D,Education,Derived from LIS bill summary,Present both years,True,True,199.0,98.0,199.0,97.0,-102.0,0.0,1.0,1.0,0.0,1.0309278350515465,1.0309278350515465,1.0,2.0,1.0,Jackie H. Glass,Jackie H. Glass,D,D
H0343,Briana D. Sewell,D,Education,Derived from LIS bill summary,Present both years,True,True,399.0,162.0,385.0,159.0,-226.0,1.0,2.0,1.0,0.2597402597402597,1.257861635220126,0.9981213754798662,5.0,3.0,-2.0,Briana D. Sewell,Briana D. Sewell,D,D
H0384,Eric Phillips,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,198.0,75.0,194.0,74.0,-120.0,6.0,3.0,-3.0,3.0927835051546397,4.054054054054054,0.9612705488994147,6.0,4.0,-2.0,Eric Phillips,Eric Phillips,R,R
H0354,Katrina Callsen,D,Education,Derived from LIS bill summary,Present both years,True,True,217.0,107.0,216.0,106.0,-110.0,0.0,1.0,1.0,0.0,0.9433962264150944,0.9433962264150944,1.0,1.0,0.0,Katrina Callsen,Katrina Callsen,D,D
H0349,Jackie H. Glass,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,145.0,63.0,143.0,62.0,-81.0,1.0,1.0,0.0,0.6993006993006993,1.6129032258064515,0.9136025265057522,1.0,1.0,0.0,Jackie H. Glass,Jackie H. Glass,D,D
H0314,Joshua G. Cole,D,Education,Derived from LIS bill summary,Present both years,True,True,249.0,114.0,240.0,112.0,-128.0,0.0,1.0,1.0,0.0,0.8928571428571428,0.8928571428571428,2.0,1.0,-1.0,Joshua G. Cole,Joshua G. Cole,D,D
H0284,"Marcia S. ""Cia"" Price",D,Local Government,Derived from LIS bill summary,Present both years,True,True,160.0,68.0,155.0,67.0,-88.0,1.0,1.0,0.0,0.6451612903225806,1.4925373134328357,0.8473760231102551,3.0,2.0,-1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0238,M. Keith Hodges,R,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,191.0,85.0,190.0,83.0,-107.0,3.0,2.0,-1.0,1.5789473684210529,2.409638554216868,0.8306911857958152,4.0,3.0,-1.0,M. Keith Hodges,M. Keith Hodges,R,R
H0360,Michael B. Feggans,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,204.0,79.0,202.0,77.0,-125.0,1.0,1.0,0.0,0.495049504950495,1.2987012987012987,0.8036517937508036,1.0,1.0,0.0,Michael B. Feggans,Michael B. Feggans,D,D
H0383,Eric R. Zehr,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,168.0,79.0,165.0,77.0,-88.0,1.0,1.0,0.0,0.6060606060606061,1.2987012987012987,0.6926406926406926,22.0,4.0,-18.0,Eric R. Zehr,Eric R. Zehr,R,R
H0242,Israel D. O'Quinn,R,Transportation,Derived from LIS bill summary,Present both years,True,True,140.0,75.0,138.0,73.0,-65.0,1.0,1.0,0.0,0.7246376811594203,1.36986301369863,0.6452253325392098,3.0,1.0,-2.0,Israel D. O'Quinn,Israel D. O'Quinn,R,R
H0350,Ellen H. McLaughlin,R,Education,Derived from LIS bill summary,Present both years,True,True,270.0,130.0,265.0,128.0,-137.0,13.0,7.0,-6.0,4.905660377358491,5.46875,0.5630896226415087,17.0,8.0,-9.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0329,Bill Wiley,R,Local Government,Derived from LIS bill summary,Present both years,True,True,180.0,65.0,179.0,65.0,-114.0,2.0,1.0,-1.0,1.11731843575419,1.5384615384615383,0.4211431027073482,3.0,1.0,-2.0,Bill Wiley,Bill Wiley,R,R
H0328,Scott A. Wyatt,R,Education,Derived from LIS bill summary,Present both years,True,True,224.0,118.0,223.0,116.0,-107.0,3.0,2.0,-1.0,1.345291479820628,1.7241379310344829,0.37884645121385496,13.0,2.0,-11.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0056,Terry G. Kilgore,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,243.0,74.0,232.0,73.0,-159.0,12.0,4.0,-8.0,5.172413793103448,5.47945205479452,0.30703826169107185,19.0,5.0,-14.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0207,Delores L. McQuinn,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,207.0,80.0,182.0,76.0,-106.0,2.0,1.0,-1.0,1.098901098901099,1.3157894736842104,0.2168883747831114,3.0,1.0,-2.0,Delores L. McQuinn,Delores L. McQuinn,D,D
H0056,Terry G. Kilgore,R,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,202.0,86.0,198.0,84.0,-114.0,9.0,4.0,-5.0,4.545454545454546,4.761904761904762,0.216450216450216,11.0,4.0,-7.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Local Government,Derived from LIS bill summary,Present both years,True,True,176.0,57.0,167.0,55.0,-112.0,12.0,4.0,-8.0,7.18562874251497,7.272727272727272,0.08709853021230174,15.0,4.0,-11.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0295,Kelly K. Convirs-Fowler,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,168.0,60.0,165.0,54.0,-111.0,3.0,1.0,-2.0,1.818181818181818,1.851851851851852,0.03367003367003418,3.0,1.0,-2.0,Kelly K. Convirs-Fowler,Kelly K. Convirs-Fowler,D,D
H0357,Will Davis,R,Education,Derived from LIS bill summary,Present both years,True,True,203.0,100.0,202.0,100.0,-102.0,4.0,2.0,-2.0,1.98019801980198,2.0,0.01980198019802004,7.0,2.0,-5.0,Will Davis,Will Davis,R,R
H0294,Karrie K. Delaney,D,Education,Derived from LIS bill summary,Present both years,True,True,221.0,109.0,218.0,109.0,-109.0,2.0,1.0,-1.0,0.9174311926605504,0.9174311926605504,0.0,2.0,1.0,-1.0,Karrie K. Delaney,Karrie K. Delaney,D,D
H0380,Atoosa R. Reaser,D,Education,Derived from LIS bill summary,Present both years,True,True,436.0,129.0,419.0,125.0,-294.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-5.0,Atoosa R. Reaser,Atoosa R. Reaser,D,D
H0372,Destiny LeVere Bolling,D,Education,Derived from LIS bill summary,Present both years,True,True,454.0,151.0,407.0,150.0,-257.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-2.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0336,Nadarius E. Clark,D,Education,Derived from LIS bill summary,Present both years,True,True,348.0,131.0,328.0,86.0,-242.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Nadarius E. Clark,Nadarius E. Clark,D,D
H0208,Charniele L. Herring,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,252.0,101.0,250.0,96.0,-154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charniele L. Herring,Charniele L. Herring,D,D
H0284,"Marcia S. ""Cia"" Price",D,Education,Derived from LIS bill summary,Present both years,True,True,247.0,135.0,245.0,133.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0372,Destiny LeVere Bolling,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,262.0,95.0,245.0,94.0,-151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0305,Kathy K.L. Tran,D,Education,Derived from LIS bill summary,Present both years,True,True,243.0,135.0,243.0,134.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0370,Karen Keys-Gamarra,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,242.0,73.0,240.0,69.0,-171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0305,Kathy K.L. Tran,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,237.0,106.0,237.0,105.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0284,"Marcia S. ""Cia"" Price",D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,236.0,104.0,235.0,101.0,-134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0285,"C.E. Cliff Hayes, Jr.",D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,269.0,102.0,233.0,102.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"C.E. Cliff Hayes, Jr.","C.E. Cliff Hayes, Jr.",D,D
H0365,"Rozia A. Henson, Jr.",D,Education,Derived from LIS bill summary,Present both years,True,True,232.0,104.0,232.0,103.0,-129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0311,Alex Q. Askew,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,239.0,95.0,231.0,94.0,-137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Alex Q. Askew,Alex Q. Askew,D,D
H0356,Rae Cousins,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,231.0,106.0,230.0,105.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,Rae Cousins,Rae Cousins,D,D
H0361,Debra D. Gardner,D,Education,Derived from LIS bill summary,Present both years,True,True,236.0,109.0,227.0,107.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Debra D. Gardner,Debra D. Gardner,D,D
H0295,Kelly K. Convirs-Fowler,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,229.0,89.0,224.0,72.0,-152.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Kelly K. Convirs-Fowler,Kelly K. Convirs-Fowler,D,D
H0323,Shelly A. Simonds,D,Local Government,Derived from LIS bill summary,Present both years,True,True,228.0,83.0,222.0,78.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelly A. Simonds,Shelly A. Simonds,D,D
H0361,Debra D. Gardner,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,227.0,82.0,222.0,78.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Debra D. Gardner,Debra D. Gardner,D,D
H0365,"Rozia A. Henson, Jr.",D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,221.0,81.0,221.0,78.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0380,Atoosa R. Reaser,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,222.0,85.0,220.0,82.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Atoosa R. Reaser,Atoosa R. Reaser,D,D
H0366,Phil M. Hernandez,D,Education,Derived from LIS bill summary,Present both years,True,True,214.0,106.0,212.0,104.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Phil M. Hernandez,Phil M. Hernandez,D,D
H0239,Alfonso H. Lopez,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,212.0,87.0,211.0,85.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Alfonso H. Lopez,Alfonso H. Lopez,D,D
H0375,Adele Y. McClure,D,Education,Derived from LIS bill summary,Present both years,True,True,212.0,109.0,211.0,108.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Adele Y. McClure,Adele Y. McClure,D,D
H0311,Alex Q. Askew,D,Local Government,Derived from LIS bill summary,Present both years,True,True,218.0,78.0,210.0,76.0,-134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Q. Askew,Alex Q. Askew,D,D
H0317,Dan I. Helmer,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,210.0,92.0,210.0,86.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan I. Helmer,Dan I. Helmer,D,D
H0360,Michael B. Feggans,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,209.0,90.0,206.0,88.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael B. Feggans,Michael B. Feggans,D,D
H0212,Betsy B. Carr,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,207.0,93.0,205.0,93.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Betsy B. Carr,Betsy B. Carr,D,D
H0314,Joshua G. Cole,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,228.0,85.0,205.0,82.0,-123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Joshua G. Cole,Joshua G. Cole,D,D
H0385,JJ Singh,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,227.0,56.0,205.0,56.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JJ Singh,JJ Singh,D,D
H0311,Alex Q. Askew,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,208.0,77.0,203.0,77.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Q. Askew,Alex Q. Askew,D,D
H0323,Shelly A. Simonds,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,204.0,94.0,203.0,91.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelly A. Simonds,Shelly A. Simonds,D,D
H0281,Paul E. Krizek,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,202.0,90.0,202.0,87.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul E. Krizek,Paul E. Krizek,D,D
H0317,Dan I. Helmer,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,203.0,82.0,202.0,79.0,-123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan I. Helmer,Dan I. Helmer,D,D
H0340,Michelle Lopes Maldonado,D,Education,Derived from LIS bill summary,Present both years,True,True,205.0,101.0,202.0,101.0,-101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Michelle Lopes Maldonado,Michelle Lopes Maldonado,D,D
H0353,Bonita G. Anthony,D,Education,Derived from LIS bill summary,Present both years,True,True,202.0,101.0,202.0,101.0,-101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Bonita G. Anthony,Bonita G. Anthony,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,210.0,87.0,201.0,87.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0281,Paul E. Krizek,D,Local Government,Derived from LIS bill summary,Present both years,True,True,203.0,74.0,201.0,72.0,-129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Paul E. Krizek,Paul E. Krizek,D,D
H0344,Irene Shin,D,Local Government,Derived from LIS bill summary,Present both years,True,True,205.0,76.0,201.0,72.0,-129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,Irene Shin,Irene Shin,D,D
H0370,Karen Keys-Gamarra,D,Education,Derived from LIS bill summary,Present both years,True,True,204.0,99.0,199.0,93.0,-106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0377,Delores Oates,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,199.0,79.0,198.0,76.0,-122.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-11.0,Delores Oates,Delores Oates,R,R
H0377,Delores Oates,R,Education,Derived from LIS bill summary,Present both years,True,True,200.0,95.0,198.0,94.0,-104.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-13.0,Delores Oates,Delores Oates,R,R
H0327,Rodney T. Willett,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,199.0,73.0,197.0,73.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rodney T. Willett,Rodney T. Willett,D,D
H0212,Betsy B. Carr,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,198.0,72.0,195.0,70.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Betsy B. Carr,Betsy B. Carr,D,D
H0340,Michelle Lopes Maldonado,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,194.0,85.0,194.0,85.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Michelle Lopes Maldonado,Michelle Lopes Maldonado,D,D
H0327,Rodney T. Willett,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,193.0,86.0,192.0,83.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rodney T. Willett,Rodney T. Willett,D,D
H0344,Irene Shin,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,192.0,83.0,192.0,81.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Irene Shin,Irene Shin,D,D
H0294,Karrie K. Delaney,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,194.0,84.0,189.0,84.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karrie K. Delaney,Karrie K. Delaney,D,D
H0208,Charniele L. Herring,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,187.0,84.0,187.0,84.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charniele L. Herring,Charniele L. Herring,D,D
H0207,Delores L. McQuinn,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,214.0,90.0,185.0,87.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delores L. McQuinn,Delores L. McQuinn,D,D
H0227,Luke E. Torian,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,210.0,100.0,185.0,81.0,-104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Luke E. Torian,Luke E. Torian,D,D
H0266,Sam Rasoul,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,195.0,91.0,181.0,76.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Sam Rasoul,Sam Rasoul,D,D
H0173,Jeion A. Ward,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,210.0,80.0,180.0,75.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Jeion A. Ward,Jeion A. Ward,D,D
H0301,David A. Reid,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,180.0,83.0,180.0,82.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David A. Reid,David A. Reid,D,D
H0336,Nadarius E. Clark,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,185.0,85.0,180.0,52.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Nadarius E. Clark,Nadarius E. Clark,D,D
H0361,Debra D. Gardner,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,180.0,80.0,179.0,79.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Debra D. Gardner,Debra D. Gardner,D,D
H0354,Katrina Callsen,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,179.0,83.0,178.0,83.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Katrina Callsen,Katrina Callsen,D,D
H0355,Laura Jane Cohen,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,179.0,83.0,178.0,79.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Laura Jane Cohen,Laura Jane Cohen,D,D
H0108,Vivian E. Watts,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,180.0,71.0,177.0,71.0,-106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vivian E. Watts,Vivian E. Watts,D,D
H0281,Paul E. Krizek,D,Health and Healthcare,Derived from LIS bill summary,Present both years,True,True,178.0,63.0,177.0,63.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul E. Krizek,Paul E. Krizek,D,D
H0371,Amy J. Laufer,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,179.0,86.0,177.0,85.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amy J. Laufer,Amy J. Laufer,D,D
H0385,JJ Singh,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,179.0,63.0,177.0,63.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,JJ Singh,JJ Singh,D,D
H0327,Rodney T. Willett,D,Local Government,Derived from LIS bill summary,Present both years,True,True,179.0,65.0,176.0,61.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rodney T. Willett,Rodney T. Willett,D,D
H0342,Phillip A. Scott,R,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,179.0,72.0,176.0,71.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,-7.0,Phillip A. Scott,Phillip A. Scott,R,R
H0351,Holly M. Seibold,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,178.0,84.0,176.0,80.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Holly M. Seibold,Holly M. Seibold,D,D
H0219,Patrick A. Hope,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,190.0,76.0,175.0,73.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick A. Hope,Patrick A. Hope,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Energy and Utilities,Derived from LIS bill summary,Present both years,True,True,188.0,69.0,175.0,67.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0342,Phillip A. Scott,R,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,178.0,61.0,174.0,58.0,-116.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,-23.0,Phillip A. Scott,Phillip A. Scott,R,R
H0239,Alfonso H. Lopez,D,Energy and Utilities,Derived from LIS bill summary,Present both years,True,True,186.0,51.0,173.0,50.0,-123.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,Alfonso H. Lopez,Alfonso H. Lopez,D,D
H0366,Phil M. Hernandez,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,173.0,78.0,172.0,77.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phil M. Hernandez,Phil M. Hernandez,D,D
H0108,Vivian E. Watts,D,Local Government,Derived from LIS bill summary,Present both years,True,True,179.0,55.0,171.0,54.0,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Vivian E. Watts,Vivian E. Watts,D,D
H0108,Vivian E. Watts,D,Transportation,Derived from LIS bill summary,Present both years,True,True,175.0,59.0,171.0,59.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vivian E. Watts,Vivian E. Watts,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Local Government,Derived from LIS bill summary,Present both years,True,True,177.0,56.0,171.0,55.0,-116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0370,Karen Keys-Gamarra,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,172.0,71.0,171.0,69.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0375,Adele Y. McClure,D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,172.0,83.0,171.0,82.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adele Y. McClure,Adele Y. McClure,D,D
H0353,Bonita G. Anthony,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,171.0,60.0,170.0,60.0,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonita G. Anthony,Bonita G. Anthony,D,D
H0372,Destiny LeVere Bolling,D,Criminal Justice,Derived from LIS bill summary,Present both years,True,True,176.0,62.0,170.0,62.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0285,"C.E. Cliff Hayes, Jr.",D,Labor and Employment,Derived from LIS bill summary,Present both years,True,True,189.0,90.0,169.0,88.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"C.E. Cliff Hayes, Jr.","C.E. Cliff Hayes, Jr.",D,D
