member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0150,"Daniel W. Marshall, III",R,Elections and Voting,76,8,0,0,0.0
H0172,Mark D. Sickles,D,"Gambling, Lotteries, Etc.",8,8,0,0,0.0
H0173,Jeion A. Ward,D,"Pensions, Benefits, and Retirement",9,8,0,0,0.0
H0173,Jeion A. Ward,D,Professions and Occupations,8,8,0,0,0.0
H0173,Jeion A. Ward,D,Property and Conveyances,9,8,0,0,0.0
H0181,C. Todd Gilbert,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0181,C. Todd Gilbert,R,Professions and Occupations,8,8,2,0,0.0
H0206,Barry D. Knight,R,Alcoholic Beverage and Cannabis Control,22,8,0,0,0.0
H0206,Barry D. Knight,R,Armed Forces,19,8,0,0,0.0
H0206,Barry D. Knight,R,Property and Conveyances,18,8,0,0,0.0
H0208,Charniele L. Herring,D,Constitutional Amendments,9,8,0,0,0.0
H0208,Charniele L. Herring,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0219,Patrick A. Hope,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0219,Patrick A. Hope,D,"Wills, Trusts, and Fiduciaries",12,8,0,0,0.0
H0227,Luke E. Torian,D,Constitutional Amendments,9,8,0,0,0.0
H0231,Tony O. Wilt,R,Financial Institutions and Services,8,8,0,0,0.0
H0231,Tony O. Wilt,R,Professions and Occupations,8,8,0,0,0.0
H0239,Alfonso H. Lopez,D,Professions and Occupations,8,8,0,0,0.0
H0242,Israel D. O'Quinn,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0242,Israel D. O'Quinn,R,Professions and Occupations,8,8,0,0,0.0
H0247,Michael J. Webert,R,Professions and Occupations,8,8,0,0,0.0
H0266,Sam Rasoul,D,Data Centers,10,8,0,0,0.0
H0266,Sam Rasoul,D,Property and Conveyances,9,8,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Financial Institutions and Services,8,8,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Professions and Occupations,8,8,0,0,0.0
H0279,Nicholas J. Freitas,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0279,Nicholas J. Freitas,R,Professions and Occupations,8,8,0,0,0.0
H0294,Karrie K. Delaney,D,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Indian Tribes,9,8,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Professions and Occupations,8,8,0,0,0.0
H0301,David A. Reid,D,Professions and Occupations,8,8,0,0,0.0
H0305,Kathy K.L. Tran,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0308,Joseph P. McNamara,R,Financial Institutions and Services,8,8,0,0,0.0
H0308,Joseph P. McNamara,R,Professions and Occupations,8,8,0,0,0.0
H0311,Alex Q. Askew,D,Professions and Occupations,8,8,0,0,0.0
H0313,Amanda E. Batten,R,Constitutional Amendments,9,8,0,0,0.0
H0313,Amanda E. Batten,R,Professions and Occupations,8,8,0,0,0.0
H0313,Amanda E. Batten,R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0317,Dan I. Helmer,D,Professions and Occupations,8,8,0,0,0.0
H0321,Chris S. Runion,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0321,Chris S. Runion,R,Professions and Occupations,8,8,0,0,0.0
H0322,Don Scott,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0322,Don Scott,D,Professions and Occupations,8,8,0,0,0.0
H0323,Shelly A. Simonds,D,Professions and Occupations,8,8,0,0,0.0
H0327,Rodney T. Willett,D,"Gambling, Lotteries, Etc.",8,8,0,0,0.0
H0328,Scott A. Wyatt,R,Professions and Occupations,8,8,0,0,0.0
H0328,Scott A. Wyatt,R,Property and Conveyances,9,8,0,0,0.0
H0330,Candi Mundon King,D,Professions and Occupations,8,8,0,0,0.0
H0333,Jason S. Ballard,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0333,Jason S. Ballard,R,Professions and Occupations,8,8,0,0,0.0
H0336,Nadarius E. Clark,D,Professions and Occupations,8,8,0,0,0.0
H0337,A.C. Cordoza,R,Professions and Occupations,8,8,0,0,0.0
H0337,A.C. Cordoza,R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Financial Institutions and Services,8,8,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Professions and Occupations,8,8,0,0,0.0
H0340,Michelle Lopes Maldonado,D,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0342,Phillip A. Scott,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0343,Briana D. Sewell,D,Professions and Occupations,8,8,0,0,0.0
H0344,Irene Shin,D,Financial Institutions and Services,8,8,0,0,0.0
H0345,Anne Ferrell Tata,R,Constitutional Amendments,9,8,0,0,0.0
H0345,Anne Ferrell Tata,R,"Gambling, Lotteries, Etc.",8,8,0,0,0.0
H0345,Anne Ferrell Tata,R,Professions and Occupations,8,8,0,0,0.0
H0348,Wren M. Williams,R,Professions and Occupations,8,8,2,0,0.0
H0348,Wren M. Williams,R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0349,Jackie H. Glass,D,Professions and Occupations,8,8,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Data Centers,9,8,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0353,Bonita G. Anthony,D,Professions and Occupations,8,8,0,0,0.0
H0354,Katrina Callsen,D,Professions and Occupations,8,8,0,0,0.0
H0354,Katrina Callsen,D,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0355,Laura Jane Cohen,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0355,Laura Jane Cohen,D,Professions and Occupations,8,8,0,0,0.0
H0356,Rae Cousins,D,Indian Tribes,9,8,0,0,0.0
H0356,Rae Cousins,D,Professions and Occupations,8,8,0,0,0.0
H0356,Rae Cousins,D,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0357,Will Davis,R,Professions and Occupations,8,8,0,0,0.0
H0357,Will Davis,R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Professions and Occupations,8,8,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0360,Michael B. Feggans,D,Indian Tribes,9,8,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Professions and Occupations,8,8,2,0,0.0
H0363,W. Chad Green,R,Professions and Occupations,8,8,0,0,0.0
H0364,Timothy P. Griffin,R,Professions and Occupations,8,8,2,0,0.0
H0366,Phil M. Hernandez,D,Professions and Occupations,8,8,0,0,0.0
H0366,Phil M. Hernandez,D,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0368,Michael J. Jones,D,Indian Tribes,9,8,0,0,0.0
H0369,Hillary Pugh Kent,R,Professions and Occupations,8,8,0,0,0.0
H0370,Karen Keys-Gamarra,D,Professions and Occupations,8,8,0,0,0.0
H0371,Amy J. Laufer,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0371,Amy J. Laufer,D,Professions and Occupations,8,8,0,0,0.0
H0371,Amy J. Laufer,D,Property and Conveyances,10,8,0,0,0.0
H0372,Destiny LeVere Bolling,D,Financial Institutions and Services,8,8,0,0,0.0
H0372,Destiny LeVere Bolling,D,Indian Tribes,9,8,0,0,0.0
H0372,Destiny LeVere Bolling,D,Professions and Occupations,8,8,0,0,0.0
H0372,Destiny LeVere Bolling,D,Property and Conveyances,9,8,0,0,0.0
H0373,Ian T. Lovejoy,R,Professions and Occupations,8,8,0,0,0.0
H0374,Marty Martinez,D,Professions and Occupations,8,8,0,0,0.0
H0375,Adele Y. McClure,D,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0376,Paul V. Milde,R,Data Centers,9,8,1,0,0.0
H0376,Paul V. Milde,R,Professions and Occupations,8,8,0,0,0.0
H0377,Delores Oates,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0377,Delores Oates,R,Professions and Occupations,8,8,0,0,0.0
H0378,Chris Obenshain,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0378,Chris Obenshain,R,Professions and Occupations,8,8,0,0,0.0
H0378,Chris Obenshain,R,"Wills, Trusts, and Fiduciaries",8,8,0,0,0.0
H0379,David Owen,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0380,Atoosa R. Reaser,D,Professions and Occupations,8,8,0,0,0.0
H0383,Eric R. Zehr,R,"Pensions, Benefits, and Retirement",8,8,0,0,0.0
H0383,Eric R. Zehr,R,Professions and Occupations,8,8,0,0,0.0
H0383,Eric R. Zehr,R,Property and Conveyances,9,8,0,0,0.0
H0384,Eric Phillips,R,Professions and Occupations,8,8,0,0,0.0
H0385,JJ Singh,D,Property and Conveyances,9,8,0,0,0.0
H0056,Terry G. Kilgore,R,Professions and Occupations,8,7,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Housing,58,7,1,0,0.0
H0207,Delores L. McQuinn,D,Professions and Occupations,8,7,0,0,0.0
H0207,Delores L. McQuinn,D,Property and Conveyances,9,7,0,0,0.0
H0238,M. Keith Hodges,R,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0242,Israel D. O'Quinn,R,Property and Conveyances,9,7,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0266,Sam Rasoul,D,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0266,Sam Rasoul,D,Professions and Occupations,8,7,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0294,Karrie K. Delaney,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0301,David A. Reid,D,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0308,Joseph P. McNamara,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0311,Alex Q. Askew,D,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0314,Joshua G. Cole,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0325,Wendell S. Walker,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0328,Scott A. Wyatt,R,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0340,Michelle Lopes Maldonado,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0343,Briana D. Sewell,D,"Gambling, Lotteries, Etc.",7,7,0,0,0.0
H0344,Irene Shin,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0346,Kim A. Taylor,R,"Pensions, Benefits, and Retirement",8,7,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0349,Jackie H. Glass,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0353,Bonita G. Anthony,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0360,Michael B. Feggans,D,Professions and Occupations,8,7,0,0,0.0
H0361,Debra D. Gardner,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0364,Timothy P. Griffin,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0366,Phil M. Hernandez,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0367,Geary Higgins,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0368,Michael J. Jones,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0368,Michael J. Jones,D,Professions and Occupations,8,7,0,0,0.0
H0369,Hillary Pugh Kent,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0370,Karen Keys-Gamarra,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0373,Ian T. Lovejoy,R,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0374,Marty Martinez,D,"Pensions, Benefits, and Retirement",7,7,0,0,0.0
H0384,Eric Phillips,R,"Pensions, Benefits, and Retirement",8,7,0,0,0.0
H0056,Terry G. Kilgore,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0108,Vivian E. Watts,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0124,R. Lee Ware,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Marriage and Domestic Relations,32,6,0,0,0.0
H0173,Jeion A. Ward,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0181,C. Todd Gilbert,R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0206,Barry D. Knight,R,Professions and Occupations,10,6,0,0,0.0
H0207,Delores L. McQuinn,D,Data Centers,9,6,0,0,0.0
H0208,Charniele L. Herring,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0219,Patrick A. Hope,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0231,Tony O. Wilt,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0239,Alfonso H. Lopez,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0242,Israel D. O'Quinn,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0247,Michael J. Webert,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0279,Nicholas J. Freitas,R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0295,Kelly K. Convirs-Fowler,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0305,Kathy K.L. Tran,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0308,Joseph P. McNamara,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0313,Amanda E. Batten,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0317,Dan I. Helmer,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0321,Chris S. Runion,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0322,Don Scott,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0323,Shelly A. Simonds,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0325,Wendell S. Walker,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0330,Candi Mundon King,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0333,Jason S. Ballard,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0335,Mike A. Cherry,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0336,Nadarius E. Clark,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0337,A.C. Cordoza,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0340,Michelle Lopes Maldonado,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0342,Phillip A. Scott,R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0344,Irene Shin,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0346,Kim A. Taylor,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0348,Wren M. Williams,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0349,Jackie H. Glass,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0353,Bonita G. Anthony,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0354,Katrina Callsen,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0354,Katrina Callsen,D,"Pensions, Benefits, and Retirement",7,6,0,0,0.0
H0355,Laura Jane Cohen,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0356,Rae Cousins,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0357,Will Davis,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0360,Michael B. Feggans,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0361,Debra D. Gardner,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0363,W. Chad Green,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0364,Timothy P. Griffin,R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0365,"Rozia A. Henson, Jr.",D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0366,Phil M. Hernandez,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0367,Geary Higgins,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0368,Michael J. Jones,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0369,Hillary Pugh Kent,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0370,Karen Keys-Gamarra,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0371,Amy J. Laufer,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0372,Destiny LeVere Bolling,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0373,Ian T. Lovejoy,R,Constitutional Amendments,9,6,0,0,0.0
H0373,Ian T. Lovejoy,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0374,Marty Martinez,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0376,Paul V. Milde,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0377,Delores Oates,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0378,Chris Obenshain,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0379,David Owen,R,Constitutional Amendments,9,6,0,0,0.0
H0379,David Owen,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0380,Atoosa R. Reaser,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0383,Eric R. Zehr,R,"Gambling, Lotteries, Etc.",6,6,1,0,0.0
H0384,Eric Phillips,R,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0385,JJ Singh,D,"Gambling, Lotteries, Etc.",6,6,0,0,0.0
H0385,JJ Singh,D,"Pensions, Benefits, and Retirement",7,6,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,"Gambling, Lotteries, Etc.",6,5,4,0,0.0
H0150,"Daniel W. Marshall, III",R,Indian Tribes,14,5,0,0,0.0
H0150,"Daniel W. Marshall, III",R,"Pensions, Benefits, and Retirement",13,5,0,0,0.0
H0173,Jeion A. Ward,D,Financial Institutions and Services,8,5,0,0,0.0
H0181,C. Todd Gilbert,R,Financial Institutions and Services,5,5,3,0,0.0
H0206,Barry D. Knight,R,Constitutional Amendments,9,5,0,0,0.0
H0207,Delores L. McQuinn,D,"Gambling, Lotteries, Etc.",7,5,0,0,0.0
H0208,Charniele L. Herring,D,Financial Institutions and Services,5,5,0,0,0.0
H0239,Alfonso H. Lopez,D,Financial Institutions and Services,5,5,0,0,0.0
H0242,Israel D. O'Quinn,R,Financial Institutions and Services,5,5,0,0,0.0
H0247,Michael J. Webert,R,Financial Institutions and Services,5,5,1,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,"Gambling, Lotteries, Etc.",7,5,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Financial Institutions and Services,5,5,0,0,0.0
H0317,Dan I. Helmer,D,Financial Institutions and Services,5,5,0,0,0.0
H0321,Chris S. Runion,R,Financial Institutions and Services,5,5,0,0,0.0
H0330,Candi Mundon King,D,Financial Institutions and Services,5,5,0,0,0.0
H0333,Jason S. Ballard,R,Financial Institutions and Services,5,5,0,0,0.0
H0348,Wren M. Williams,R,Financial Institutions and Services,5,5,0,0,0.0
H0350,Ellen H. Campbell,R,Constitutional Amendments,9,5,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,"Gambling, Lotteries, Etc.",6,5,0,0,0.0
H0360,Michael B. Feggans,D,Financial Institutions and Services,5,5,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,"Gambling, Lotteries, Etc.",6,5,1,0,0.0
H0368,Michael J. Jones,D,Financial Institutions and Services,5,5,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Armed Forces,21,4,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Firearms,60,4,1,0,0.0
H0150,"Daniel W. Marshall, III",R,Technology and Data,26,4,0,0,0.0
H0172,Mark D. Sickles,D,Elections,4,4,0,0,0.0
H0181,C. Todd Gilbert,R,Elections,4,4,0,0,0.0
H0206,Barry D. Knight,R,Technology and Data,24,4,0,0,0.0
H0242,Israel D. O'Quinn,R,Elections,4,4,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Elections,4,4,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,Elections,4,4,0,0,0.0
H0281,Paul E. Krizek,D,Elections,4,4,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Elections,4,4,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Elections,4,4,0,0,0.0
H0301,David A. Reid,D,Elections,4,4,0,0,0.0
H0314,Joshua G. Cole,D,Elections,4,4,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Elections,4,4,0,0,0.0
H0342,Phillip A. Scott,R,Elections,4,4,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Elections,4,4,0,0,0.0
H0349,Jackie H. Glass,D,Elections,4,4,0,0,0.0
H0353,Bonita G. Anthony,D,Elections,4,4,0,0,0.0
H0359,N. Baxter Ennis,R,"Gambling, Lotteries, Etc.",6,4,0,0,0.0
H0363,W. Chad Green,R,Elections,4,4,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Elections,4,4,0,0,0.0
H0372,Destiny LeVere Bolling,D,Elections,4,4,0,0,0.0
H0376,Paul V. Milde,R,Elections,4,4,0,0,0.0
H0056,Terry G. Kilgore,R,Elections,3,3,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,Elections,3,3,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,Financial Institutions and Services,3,3,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0108,Vivian E. Watts,D,Elections,3,3,0,0,0.0
H0108,Vivian E. Watts,D,Financial Institutions and Services,3,3,0,0,0.0
H0124,R. Lee Ware,R,Elections,3,3,0,0,0.0
H0124,R. Lee Ware,R,Financial Institutions and Services,3,3,0,0,0.0
H0124,R. Lee Ware,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Elections,3,3,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Financial Institutions and Services,3,3,1,0,0.0
H0172,Mark D. Sickles,D,Financial Institutions and Services,3,3,0,0,0.0
H0172,Mark D. Sickles,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0173,Jeion A. Ward,D,Elections,3,3,0,0,0.0
H0173,Jeion A. Ward,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0177,David L. Bulova,D,Elections,3,3,0,0,0.0
H0177,David L. Bulova,D,Financial Institutions and Services,3,3,0,0,0.0
H0177,David L. Bulova,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0181,C. Todd Gilbert,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0206,Barry D. Knight,R,Data Centers,11,3,0,0,0.0
H0206,Barry D. Knight,R,Elections,3,3,0,0,0.0
H0206,Barry D. Knight,R,Indian Tribes,11,3,0,0,0.0
H0206,Barry D. Knight,R,"Pensions, Benefits, and Retirement",7,3,0,0,0.0
H0207,Delores L. McQuinn,D,Elections,3,3,0,0,0.0
H0207,Delores L. McQuinn,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0208,Charniele L. Herring,D,Elections,3,3,0,0,0.0
H0208,Charniele L. Herring,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0212,Betsy B. Carr,D,Elections,3,3,0,0,0.0
H0212,Betsy B. Carr,D,Financial Institutions and Services,3,3,0,0,0.0
H0212,Betsy B. Carr,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0219,Patrick A. Hope,D,Elections,3,3,0,0,0.0
H0219,Patrick A. Hope,D,Financial Institutions and Services,3,3,0,0,0.0
H0224,James W. Morefield,R,Elections,3,3,0,0,0.0
H0224,James W. Morefield,R,Financial Institutions and Services,3,3,0,0,0.0
H0224,James W. Morefield,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0227,Luke E. Torian,D,Elections,3,3,0,0,0.0
H0227,Luke E. Torian,D,Financial Institutions and Services,3,3,0,0,0.0
H0227,Luke E. Torian,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0231,Tony O. Wilt,R,Elections,3,3,0,0,0.0
H0231,Tony O. Wilt,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0238,M. Keith Hodges,R,Elections,3,3,0,0,0.0
H0238,M. Keith Hodges,R,Financial Institutions and Services,3,3,0,0,0.0
H0238,M. Keith Hodges,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0239,Alfonso H. Lopez,D,Elections,3,3,0,0,0.0
H0239,Alfonso H. Lopez,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0242,Israel D. O'Quinn,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0247,Michael J. Webert,R,Elections,3,3,0,0,0.0
H0247,Michael J. Webert,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0253,Terry L. Austin,R,Elections,3,3,0,0,0.0
H0253,Terry L. Austin,R,Financial Institutions and Services,3,3,0,0,0.0
H0253,Terry L. Austin,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Elections,3,3,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Financial Institutions and Services,3,3,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Financial Institutions and Services,3,3,0,0,0.0
H0264,Marcus B. Simon,D,Elections,3,3,0,0,0.0
H0264,Marcus B. Simon,D,Financial Institutions and Services,3,3,0,0,0.0
H0266,Sam Rasoul,D,Elections,3,3,0,0,0.0
H0266,Sam Rasoul,D,Financial Institutions and Services,3,3,0,0,0.0
H0266,Sam Rasoul,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,Financial Institutions and Services,3,3,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Elections,3,3,0,0,0.0
