member_id,MBR_NAME_2025,party_2025,topic_name,topic_vote_events_2025,directional_topic_votes_2025,yes_votes_2025,no_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,topic_provenance_2025,MBR_NAME_2026,party_2026,topic_vote_events_2026,directional_topic_votes_2026,yes_votes_2026,no_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_provenance_2026,topic_status,comparable_tendency,voting_tendency_changed,data_availability_changed,yes_pct_change,directional_topic_vote_change,MBR_NAME,party
H0124,R. Lee Ware,R,Transportation,113.0,112.0,72.0,40.0,64.28571428571429,35.714285714285715,MIXED,Derived from LIS bill summary | Derived from LIS bill description,R. Lee Ware,R,102.0,101.0,54.0,47.0,53.46534653465347,46.53465346534654,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-10.820367751060822,-11.0,R. Lee Ware,R
H0314,Joshua G. Cole,D,Social Services,44.0,42.0,41.0,1.0,97.61904761904762,2.380952380952381,YES,Derived from LIS bill summary | Derived from LIS bill description,Joshua G. Cole,D,30.0,30.0,26.0,4.0,86.66666666666667,13.333333333333334,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-10.952380952380949,-12.0,Joshua G. Cole,D
H0347,"H. Otto Wachsmann, Jr.",R,Social Services,43.0,43.0,38.0,5.0,88.37209302325581,11.627906976744185,YES,Derived from LIS bill summary | Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,31.0,31.0,24.0,7.0,77.41935483870968,22.58064516129032,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-10.952738184546135,-12.0,"H. Otto Wachsmann, Jr.",R
H0383,Eric R. Zehr,R,Courts and Civil Law,104.0,104.0,58.0,46.0,55.769230769230774,44.230769230769226,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Eric R. Zehr,R,67.0,67.0,30.0,37.0,44.776119402985074,55.223880597014926,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-10.9931113662457,-37.0,Eric R. Zehr,R
H0345,Anne Ferrell Tata,R,Public Safety,83.0,83.0,53.0,30.0,63.85542168674698,36.144578313253014,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Anne Ferrell Tata,R,53.0,53.0,28.0,25.0,52.83018867924528,47.16981132075472,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.025233007501697,-30.0,Anne Ferrell Tata,R
H0335,Mike A. Cherry,R,Budget and Appropriations,132.0,131.0,63.0,68.0,48.091603053435115,51.908396946564885,MIXED,Derived from LIS bill summary,Mike A. Cherry,R,83.0,81.0,30.0,51.0,37.03703703703704,62.96296296296296,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.054566016398077,-50.0,Mike A. Cherry,R
H0295,Kelly K. Convirs-Fowler,D,Social Services,44.0,44.0,43.0,1.0,97.72727272727273,2.272727272727273,YES,Derived from LIS bill summary | Derived from LIS bill description,Kelly K. Convirs-Fowler,D,16.0,15.0,13.0,2.0,86.66666666666667,13.333333333333334,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.060606060606062,-29.0,Kelly K. Convirs-Fowler,D
H0328,Scott A. Wyatt,R,Criminal Justice,220.0,219.0,119.0,100.0,54.337899543378995,45.662100456621005,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Scott A. Wyatt,R,171.0,171.0,74.0,97.0,43.27485380116959,56.72514619883041,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.063045742209404,-48.0,Scott A. Wyatt,R
H0056,Terry G. Kilgore,R,Budget and Appropriations,127.0,124.0,65.0,59.0,52.41935483870967,47.58064516129033,MIXED,Derived from LIS bill summary,Terry G. Kilgore,R,75.0,75.0,31.0,44.0,41.333333333333336,58.666666666666664,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.086021505376337,-49.0,Terry G. Kilgore,R
H0385,JJ Singh,D,Social Services,55.0,49.0,48.0,1.0,97.95918367346938,2.0408163265306123,YES,Derived from LIS bill summary | Derived from LIS bill description,JJ Singh,D,15.0,15.0,13.0,2.0,86.66666666666667,13.333333333333334,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.292517006802711,-34.0,JJ Singh,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Unclassified,178.0,169.0,130.0,39.0,76.92307692307693,23.076923076923077,YES,Unclassified,"Hyland F. ""Buddy"" Fowler, Jr.",R,481.0,471.0,309.0,162.0,65.60509554140127,34.394904458598724,YES,Unclassified,Present both years,True,False,False,-11.317981381675665,302.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0333,Jason S. Ballard,R,Firearms,59.0,59.0,15.0,44.0,25.423728813559322,74.57627118644068,NO,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,76.0,71.0,10.0,61.0,14.084507042253522,85.91549295774648,NO,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.3392217713058,12.0,Jason S. Ballard,R
H0362,"Thomas A. Garrett, Jr.",R,Higher Education,102.0,95.0,52.0,43.0,54.736842105263165,45.26315789473684,MIXED,Derived from LIS bill summary,"Thomas A. Garrett, Jr.",R,56.0,53.0,23.0,30.0,43.39622641509434,56.60377358490566,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.340615690168825,-42.0,"Thomas A. Garrett, Jr.",R
H0348,Wren M. Williams,R,Firearms,61.0,61.0,16.0,45.0,26.229508196721312,73.77049180327869,NO,Derived from LIS bill summary | Derived from LIS bill description,Wren M. Williams,R,76.0,74.0,11.0,63.0,14.864864864864865,85.13513513513513,NO,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.364643331856447,13.0,Wren M. Williams,R
H0253,Terry L. Austin,R,Unclassified,214.0,214.0,167.0,47.0,78.03738317757009,21.962616822429908,YES,Unclassified,Terry L. Austin,R,594.0,585.0,390.0,195.0,66.66666666666666,33.33333333333333,YES,Unclassified,Present both years,True,False,False,-11.370716510903435,371.0,Terry L. Austin,R
H0333,Jason S. Ballard,R,Public Safety,93.0,91.0,59.0,32.0,64.83516483516483,35.16483516483517,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,73.0,73.0,39.0,34.0,53.42465753424658,46.57534246575342,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.410507300918255,-18.0,Jason S. Ballard,R
H0349,Jackie H. Glass,D,Taxes and Revenue,77.0,77.0,71.0,6.0,92.20779220779221,7.792207792207792,YES,Derived from LIS bill summary | Derived from LIS bill description,Jackie H. Glass,D,52.0,52.0,42.0,10.0,80.76923076923077,19.230769230769234,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.438561438561436,-25.0,Jackie H. Glass,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Budget and Appropriations,131.0,129.0,62.0,67.0,48.06201550387597,51.93798449612403,MIXED,Derived from LIS bill summary,"Hyland F. ""Buddy"" Fowler, Jr.",R,73.0,71.0,26.0,45.0,36.61971830985916,63.38028169014085,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.44229719401681,-58.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0247,Michael J. Webert,R,Public Safety,88.0,86.0,48.0,38.0,55.81395348837209,44.18604651162791,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Michael J. Webert,R,73.0,70.0,31.0,39.0,44.285714285714285,55.714285714285715,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.528239202657808,-16.0,Michael J. Webert,R
H0224,James W. Morefield,R,Economic Development,31.0,31.0,31.0,0.0,100.0,0.0,YES,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,26.0,26.0,23.0,3.0,88.46153846153845,11.538461538461538,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.538461538461547,-5.0,James W. Morefield,R
H0253,Terry L. Austin,R,Taxes and Revenue,89.0,88.0,68.0,20.0,77.27272727272727,22.727272727272727,YES,Derived from LIS bill summary | Derived from LIS bill description,Terry L. Austin,R,70.0,70.0,46.0,24.0,65.71428571428571,34.285714285714285,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.558441558441558,-18.0,Terry L. Austin,R
H0308,Joseph P. McNamara,R,Criminal Justice,190.0,186.0,99.0,87.0,53.2258064516129,46.774193548387096,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Joseph P. McNamara,R,137.0,132.0,55.0,77.0,41.66666666666667,58.333333333333336,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.559139784946225,-54.0,Joseph P. McNamara,R
H0325,Wendell S. Walker,R,Labor and Employment,160.0,160.0,80.0,80.0,50.0,50.0,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Wendell S. Walker,R,169.0,164.0,63.0,101.0,38.41463414634146,61.58536585365854,MIXED,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.585365853658537,4.0,Wendell S. Walker,R
H0329,Bill Wiley,R,Housing,80.0,80.0,41.0,39.0,51.24999999999999,48.75,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Bill Wiley,R,164.0,164.0,65.0,99.0,39.63414634146341,60.36585365853659,MIXED,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.61585365853658,84.0,Bill Wiley,R
H0224,James W. Morefield,R,Firearms,60.0,60.0,14.0,46.0,23.333333333333332,76.66666666666667,NO,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,77.0,77.0,9.0,68.0,11.688311688311687,88.31168831168831,NO,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.645021645021645,17.0,James W. Morefield,R
H0333,Jason S. Ballard,R,Labor and Employment,244.0,242.0,114.0,128.0,47.107438016528924,52.892561983471076,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,259.0,257.0,91.0,166.0,35.40856031128405,64.59143968871595,MIXED,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.698877705244875,15.0,Jason S. Ballard,R
H0227,Luke E. Torian,D,Alcoholic Beverage and Cannabis Control,24.0,23.0,23.0,0.0,100.0,0.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Luke E. Torian,D,36.0,34.0,30.0,4.0,88.23529411764706,11.76470588235294,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.764705882352942,11.0,Luke E. Torian,D
H0366,Phil M. Hernandez,D,Economic Development,23.0,23.0,23.0,0.0,100.0,0.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Phil M. Hernandez,D,17.0,17.0,15.0,2.0,88.23529411764706,11.76470588235294,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.764705882352942,-6.0,Phil M. Hernandez,D
H0377,Delores Oates,R,Criminal Justice,223.0,223.0,108.0,115.0,48.4304932735426,51.569506726457405,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Delores Oates,R,174.0,172.0,63.0,109.0,36.627906976744185,63.372093023255815,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.802586296798417,-51.0,Delores Oates,R
H0356,Rae Cousins,D,Taxes and Revenue,79.0,79.0,74.0,5.0,93.67088607594937,6.329113924050633,YES,Derived from LIS bill summary | Derived from LIS bill description,Rae Cousins,D,55.0,55.0,45.0,10.0,81.81818181818183,18.181818181818183,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.852704257767542,-24.0,Rae Cousins,D
H0224,James W. Morefield,R,Alcoholic Beverage and Cannabis Control,23.0,23.0,21.0,2.0,91.30434782608695,8.695652173913043,YES,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,34.0,34.0,27.0,7.0,79.41176470588235,20.588235294117645,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.892583120204606,11.0,James W. Morefield,R
H0231,Tony O. Wilt,R,Economic Development,18.0,18.0,15.0,3.0,83.33333333333334,16.666666666666664,YES,Derived from LIS bill summary | Derived from LIS bill description,Tony O. Wilt,R,15.0,14.0,10.0,4.0,71.42857142857143,28.57142857142857,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.904761904761912,-4.0,Tony O. Wilt,R
H0224,James W. Morefield,R,Transportation,114.0,113.0,71.0,42.0,62.83185840707964,37.16814159292036,MIXED,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,109.0,108.0,55.0,53.0,50.92592592592593,49.074074074074076,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.905932481153712,-5.0,James W. Morefield,R
H0342,Phillip A. Scott,R,Education,405.0,397.0,199.0,198.0,50.12594458438288,49.87405541561713,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Phillip A. Scott,R,339.0,333.0,127.0,206.0,38.13813813813814,61.86186186186187,MIXED,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-11.98780644624474,-64.0,Phillip A. Scott,R
H0383,Eric R. Zehr,R,Higher Education,102.0,102.0,52.0,50.0,50.98039215686274,49.01960784313725,MIXED,Derived from LIS bill summary,Eric R. Zehr,R,54.0,54.0,21.0,33.0,38.88888888888889,61.111111111111114,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.091503267973849,-48.0,Eric R. Zehr,R
H0056,Terry G. Kilgore,R,Local Government,165.0,162.0,95.0,67.0,58.64197530864198,41.358024691358025,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Terry G. Kilgore,R,113.0,112.0,52.0,60.0,46.42857142857143,53.57142857142857,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.213403880070551,-50.0,Terry G. Kilgore,R
H0238,M. Keith Hodges,R,Firearms,59.0,59.0,15.0,44.0,25.423728813559322,74.57627118644068,NO,Derived from LIS bill summary | Derived from LIS bill description,M. Keith Hodges,R,76.0,76.0,10.0,66.0,13.157894736842104,86.8421052631579,NO,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.265834076717217,17.0,M. Keith Hodges,R
H0328,Scott A. Wyatt,R,Budget and Appropriations,138.0,137.0,72.0,65.0,52.55474452554745,47.44525547445255,MIXED,Derived from LIS bill summary,Scott A. Wyatt,R,87.0,87.0,35.0,52.0,40.229885057471265,59.77011494252874,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.324859468076184,-50.0,Scott A. Wyatt,R
H0056,Terry G. Kilgore,R,Social Services,46.0,43.0,37.0,6.0,86.04651162790698,13.953488372093023,YES,Derived from LIS bill summary | Derived from LIS bill description,Terry G. Kilgore,R,19.0,19.0,14.0,5.0,73.68421052631578,26.31578947368421,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.3623011015912,-24.0,Terry G. Kilgore,R
H0227,Luke E. Torian,D,Taxes and Revenue,90.0,86.0,81.0,5.0,94.18604651162791,5.813953488372093,YES,Derived from LIS bill summary | Derived from LIS bill description,Luke E. Torian,D,67.0,55.0,45.0,10.0,81.81818181818183,18.181818181818183,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.36786469344608,-31.0,Luke E. Torian,D
H0308,Joseph P. McNamara,R,Taxes and Revenue,155.0,151.0,92.0,59.0,60.9271523178808,39.0728476821192,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Joseph P. McNamara,R,107.0,101.0,49.0,52.0,48.51485148514851,51.48514851485149,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.412300832732285,-50.0,Joseph P. McNamara,R
H0369,Hillary Pugh Kent,R,Budget and Appropriations,126.0,125.0,62.0,63.0,49.6,50.4,MIXED,Derived from LIS bill summary,Hillary Pugh Kent,R,78.0,78.0,29.0,49.0,37.17948717948718,62.82051282051282,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.420512820512819,-47.0,Hillary Pugh Kent,R
H0124,R. Lee Ware,R,Firearms,59.0,59.0,16.0,43.0,27.11864406779661,72.88135593220339,NO,Derived from LIS bill summary | Derived from LIS bill description,R. Lee Ware,R,75.0,75.0,11.0,64.0,14.666666666666666,85.33333333333334,NO,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,-12.451977401129943,16.0,R. Lee Ware,R
