Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
HB783,Local Government,Derived from LIS bill description,,,BILLS.CSV,Parking enforcement; high tourism localities.,True,\blocalit
HB784,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"RS and UT; commercial and industrial exemptions, disclosure of data center operator exemption.",True,\bcommercial\b
HB785,Education,Derived from LIS bill description,,,BILLS.CSV,"Teacher licensure; three-year license to teach career and technical education, etc.",True,\bteachers?\b
HB786,Education,Derived from LIS bill description,,,BILLS.CSV,School bds.; authority to prohibit sale of caffeinated beverages to students in public high schools.,True,\bstudents?\b
HB787,Local Government,Derived from LIS bill description,,,BILLS.CSV,Zoning; development agreements in certain localities within Planning District 23 (Hampton Roads).,True,\blocalit
HB789,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Va. State Anatomical Program; program finances and donor procurement, distribution, and disposition.",True,\bprocurement\b
HB794,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Drug overdose and drug overdose deaths; VDH to develop plan for opioid overdose response.,True,\bopioids?\b
HB795,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Health insurance; requirements for certain opioid antagonists.,True,\bopioids?\b
HB795,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; requirements for certain opioid antagonists.,True,\bhealth insurance\b
HB797,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,Artificial intelligence; framework for person/entity acting as an independent verification org.,True,\bartificial intelligence\b
HB798,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,"Virginia Disposition of Unclaimed Property Act; definitions, digital assets.",True,\bdigital assets?\b
HB804,Housing,Derived from LIS bill description,,,BILLS.CSV,Localities; statewide housing targets.,True,\bhousing targets\b
HB804,Local Government,Derived from LIS bill description,,,BILLS.CSV,Localities; statewide housing targets.,True,\blocalit
HB805,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Land preservation; maximum amount of increase of tax credits.,True,\btax credits?\b
HB806,Housing,Derived from LIS bill description,,,BILLS.CSV,Industrial development authorities; promoting safe and affordable housing.,True,\baffordable housing\b
HB807,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; shared solar programs, Phase II Utility.",True,\belectric utilit
HB809,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; shared solar programs, Phase I Utility.",True,\belectric utilit
HB812,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Traffic regulation; bicycles, and certain other devices, bicycle signals.",True,\btraffic\b
HB813,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; application of cost-sharing prohibitions.,True,\bhealth insurance\b
HB815,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Virginia Health Workforce Development Authority; administration of nursing scholarships.,True,\bnursing\b
HB815,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Virginia Health Workforce Development Authority; administration of nursing scholarships.,True,\bworkforce\b
HB816,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Zoning; by-right multifamily residential development in areas zoned for commercial use.,True,\bcommercial\b
HB819,Transportation,Derived from LIS bill description,,,BILLS.CSV,Pedestrians; walking on roadways that are part of divided highways.,True,\bhighways?\b
HB820,Housing,Derived from LIS bill description,,,BILLS.CSV,"Mixed-income housing; creating a two-year pilot program that provides loan origination, etc.",True,\bmixed-income housing\b
HB824,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Data centers; energy generation and storage, report.",True,\benergy\b
HB826,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health Insurance Reform Commission; powers and duties.,True,\bhealth insurance\b
HB828,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; disconnection reports, State Corporation Commission database, annual summary.",True,\belectric utilit
HB829,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Hospital price transparency; price comparison tool, penalties for noncompliance.",True,\bhospitals?\b
HB830,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Pharmacy benefits managers; requirements, application of law, report, delayed effective date.",True,\bpharmacy\b
HB831,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Medication, drug, and vaccine ingredient labeling; Board of Pharmacy, et al., to study.",True,\bpharmacy\b
HB834,Housing,Derived from LIS bill description,,,BILLS.CSV,"Virginia Residential Landlord and Tenant Act; fire or casualty damage, termination by landlord.",True,\bresidential landlord\b
HB835,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; candidates and elected officials, confidentiality of personally identifiable information.",True,\belections?\b
HB836,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; right to free public elementary and secondary education, discrimination, etc.",True,\bpublic schools?\b
HB837,Housing,Derived from LIS bill description,,,BILLS.CSV,"Virginia Residential Landlord and Tenant Act; Eviction Diversion Program, eligibility.",True,\bresidential landlord\b
HB838,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,State plan for medical assistance services; adds provision related to doula care.,True,\bmedical\b
HB839,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Child custody proceedings; study, provisions to improve procedure for victims of family abuse, etc.",True,\bchild custody\b
HB842,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Virginia Public Procurement Act; definition of ""small business,"" direct procurement, set-asides.",True,\bprocurement\b
HB844,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Public utilities; discounted water and sewer fees, Town of Bowling Green.",True,\bpublic utilit
HB845,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,"Unlawful detainer; bifurcation of case, contested rent and damages.",True,\bdamages\b
HB846,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Virginia Land Conservation Foundation; purposes of Foundation, easements.",True,\bconservation\b
HB848,Housing,Derived from LIS bill description,,,BILLS.CSV,"Va. Residential Landlord and Tenant Act; material noncompliance by landlord, rent escrow, relief.",True,\bresidential landlord\b
HB849,Education,Derived from LIS bill description,,,BILLS.CSV,"Public school employees; suspension, notice and opportunity for a hearing.",True,\bpublic schools?\b
HB849,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Public school employees; suspension, notice and opportunity for a hearing.",True,\bemployees?\b
HB850,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"VA Public Procurement Act; additional public works contract requirements, delayed effective date.",True,\bprocurement\b
HB851,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Tribal Medicaid Advisory Group; established.,True,\bmedicaid\b
HB853,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Petition for modification of a sentence; eligibility, procedures, report.",True,\bsentenc
HB854,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Real property tax; local classification or designation for property, nonprofit organizations.",True,\bproperty tax\b
HB855,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Medicaid; estate recoveries.,True,\bmedicaid\b
HB859,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Farm to School Program Task Force; membership requirements.,True,\bfarms?\b
HB861,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Pregnant & postpartum inmates; reporting requirements of state, regional, & local correctional fac.",True,\bcorrectional\b
HB863,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Offenses, certain; elimination of mandatory minimum sentences.",True,\boffenses?\b
HB865,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Workers' compensation; presumption of compensability for certain cancers.,True,\bworkers'? compensation\b
HB866,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,"Food insecurity/hunger; Department of Social Services, et al., to develop statewide survey, report.",True,\bfood insecurity\b
HB866,Social Services,Derived from LIS bill description,,,BILLS.CSV,"Food insecurity/hunger; Department of Social Services, et al., to develop statewide survey, report.",True,\bsocial services\b
HB867,Housing,Derived from LIS bill description,,,BILLS.CSV,Affordable housing; local zoning ordinance authority.,True,\baffordable housing\b
HB868,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Political campaign advertisements; synthetic media, penalty.",True,\bpolitical campaign\b
HB869,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Virginia Public Procurement Act; purchase programs for local farm or food products.,True,\bprocurement\b
HB869,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Virginia Public Procurement Act; purchase programs for local farm or food products.,True,\bfarms?\b
HB871,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Firearms; storage in residence where minor or person prohibited from possessing is present, penalty.",True,\bfirearms?\b
HB871,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Firearms; storage in residence where minor or person prohibited from possessing is present, penalty.",True,\bminors?\b
HB873,Education,Derived from LIS bill description,,,BILLS.CSV,Public elementary school students; increases physical activity.,True,\belementary school\b
HB877,Education,Derived from LIS bill description,,,BILLS.CSV,"Public high school students; opportunity to earn transferable meta-major associate degree, etc.",True,\bhigh school\b
HB878,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Migrant labor camp permits; removes expiration date.,True,\blabor\b
HB879,Social Services,Derived from LIS bill description,,,BILLS.CSV,Public assistance; requests for records or information concerning applicants for and recipients.,True,\bpublic assistance\b
HB882,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Innovative Internship Fund and Program; eligibility of local government employers & matching funds.,True,\bemployers?\b
HB882,Local Government,Derived from LIS bill description,,,BILLS.CSV,Innovative Internship Fund and Program; eligibility of local government employers & matching funds.,True,\blocal governments?\b
