member_id,topic_name,classification,MBR_NAME_2025,party_2025,yes_votes_2025,no_votes_2025,directional_topic_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,MBR_NAME_2026,party_2026,yes_votes_2026,no_votes_2026,directional_topic_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_status,MBR_NAME,party,yes_pct_change,comparable_tendency,voting_tendency_changed,data_availability_changed
H0366,Labor and Employment,Derived from LIS bill description,Phil M. Hernandez,D,76.0,3.0,79.0,96.20253164556962,3.79746835443038,YES,Phil M. Hernandez,D,116.0,7.0,123.0,94.3089430894309,5.691056910569105,YES,Present both years,Phil M. Hernandez,D,-1.8935885561387238,True,False,False
H0383,Health and Healthcare,Derived from LIS bill description,Eric R. Zehr,R,39.0,24.0,63.0,61.904761904761905,38.095238095238095,MIXED,Eric R. Zehr,R,42.0,28.0,70.0,60.0,40.0,MIXED,Present both years,Eric R. Zehr,R,-1.904761904761905,True,False,False
H0208,Business and Commerce,Derived from LIS bill description,Charniele L. Herring,D,34.0,2.0,36.0,94.44444444444444,5.555555555555555,YES,Charniele L. Herring,D,62.0,5.0,67.0,92.53731343283582,7.462686567164178,YES,Present both years,Charniele L. Herring,D,-1.9071310116086266,True,False,False
H0369,Local Government,Derived from LIS bill description,Hillary Pugh Kent,R,9.0,10.0,19.0,47.368421052631575,52.63157894736842,MIXED,Hillary Pugh Kent,R,20.0,24.0,44.0,45.45454545454545,54.54545454545454,MIXED,Present both years,Hillary Pugh Kent,R,-1.913875598086122,True,False,False
H0360,Labor and Employment,Derived from LIS bill description,Michael B. Feggans,D,123.0,3.0,126.0,97.61904761904762,2.380952380952381,YES,Michael B. Feggans,D,178.0,8.0,186.0,95.6989247311828,4.301075268817205,YES,Present both years,Michael B. Feggans,D,-1.9201228878648209,True,False,False
H0207,Health and Healthcare,Derived from LIS bill description,Delores L. McQuinn,D,67.0,2.0,69.0,97.10144927536231,2.898550724637681,YES,Delores L. McQuinn,D,79.0,4.0,83.0,95.18072289156626,4.819277108433735,YES,Present both years,Delores L. McQuinn,D,-1.920726383796051,True,False,False
H0371,Behavioral Health,Derived from LIS bill description,Amy J. Laufer,D,32.0,0.0,32.0,100.0,0.0,YES,Amy J. Laufer,D,51.0,1.0,52.0,98.07692307692307,1.9230769230769231,YES,Present both years,Amy J. Laufer,D,-1.923076923076934,True,False,False
H0207,Behavioral Health,Derived from LIS bill description,Delores L. McQuinn,D,35.0,0.0,35.0,100.0,0.0,YES,Delores L. McQuinn,D,51.0,1.0,52.0,98.07692307692307,1.9230769230769231,YES,Present both years,Delores L. McQuinn,D,-1.923076923076934,True,False,False
H0264,Behavioral Health,Derived from LIS bill description,Marcus B. Simon,D,34.0,0.0,34.0,100.0,0.0,YES,Marcus B. Simon,D,51.0,1.0,52.0,98.07692307692307,1.9230769230769231,YES,Present both years,Marcus B. Simon,D,-1.923076923076934,True,False,False
H0207,Local Government,Derived from LIS bill description,Delores L. McQuinn,D,15.0,0.0,15.0,100.0,0.0,YES,Delores L. McQuinn,D,51.0,1.0,52.0,98.07692307692307,1.9230769230769231,YES,Present both years,Delores L. McQuinn,D,-1.923076923076934,True,False,False
H0056,Marriage and Domestic Relations,Derived from LIS bill description,Terry G. Kilgore,R,12.0,4.0,16.0,75.0,25.0,YES,Terry G. Kilgore,R,19.0,7.0,26.0,73.07692307692307,26.923076923076923,YES,Present both years,Terry G. Kilgore,R,-1.923076923076934,True,False,False
H0361,Labor and Employment,Derived from LIS bill description,Debra D. Gardner,D,71.0,3.0,74.0,95.94594594594594,4.054054054054054,YES,Debra D. Gardner,D,110.0,7.0,117.0,94.01709401709401,5.982905982905983,YES,Present both years,Debra D. Gardner,D,-1.9288519288519268,True,False,False
H0361,Local Government,Derived from LIS bill description,Debra D. Gardner,D,36.0,1.0,37.0,97.2972972972973,2.7027027027027026,YES,Debra D. Gardner,D,41.0,2.0,43.0,95.34883720930233,4.651162790697675,YES,Present both years,Debra D. Gardner,D,-1.9484600879949738,True,False,False
H0327,Health and Healthcare,Derived from LIS bill description,Rodney T. Willett,D,150.0,3.0,153.0,98.0392156862745,1.9607843137254901,YES,Rodney T. Willett,D,147.0,6.0,153.0,96.07843137254902,3.9215686274509802,YES,Present both years,Rodney T. Willett,D,-1.9607843137254832,True,False,False
H0375,Behavioral Health,Derived from LIS bill description,Adele Y. McClure,D,31.0,0.0,31.0,100.0,0.0,YES,Adele Y. McClure,D,50.0,1.0,51.0,98.0392156862745,1.9607843137254901,YES,Present both years,Adele Y. McClure,D,-1.9607843137254974,True,False,False
H0372,Behavioral Health,Derived from LIS bill description,Destiny LeVere Bolling,D,39.0,0.0,39.0,100.0,0.0,YES,Destiny LeVere Bolling,D,50.0,1.0,51.0,98.0392156862745,1.9607843137254901,YES,Present both years,Destiny LeVere Bolling,D,-1.9607843137254974,True,False,False
H0351,Behavioral Health,Derived from LIS bill description,Holly M. Seibold,D,31.0,0.0,31.0,100.0,0.0,YES,Holly M. Seibold,D,50.0,1.0,51.0,98.0392156862745,1.9607843137254901,YES,Present both years,Holly M. Seibold,D,-1.9607843137254974,True,False,False
H0269,Behavioral Health,Derived from LIS bill description,"Richard C. ""Rip"" Sullivan, Jr.",D,33.0,0.0,33.0,100.0,0.0,YES,"Richard C. ""Rip"" Sullivan, Jr.",D,50.0,1.0,51.0,98.0392156862745,1.9607843137254901,YES,Present both years,"Richard C. ""Rip"" Sullivan, Jr.",D,-1.9607843137254974,True,False,False
H0372,Labor and Employment,Derived from LIS bill description,Destiny LeVere Bolling,D,131.0,3.0,134.0,97.76119402985076,2.2388059701492535,YES,Destiny LeVere Bolling,D,182.0,8.0,190.0,95.78947368421052,4.2105263157894735,YES,Present both years,Destiny LeVere Bolling,D,-1.971720345640236,True,False,False
H0294,Public Safety,Derived from LIS bill description,Karrie K. Delaney,D,19.0,1.0,20.0,95.0,5.0,YES,Karrie K. Delaney,D,40.0,3.0,43.0,93.02325581395348,6.976744186046512,YES,Present both years,Karrie K. Delaney,D,-1.976744186046517,True,False,False
H0269,Firearms,Derived from LIS bill description,"Richard C. ""Rip"" Sullivan, Jr.",D,53.0,2.0,55.0,96.36363636363636,3.6363636363636362,YES,"Richard C. ""Rip"" Sullivan, Jr.",D,67.0,4.0,71.0,94.36619718309859,5.633802816901409,YES,Present both years,"Richard C. ""Rip"" Sullivan, Jr.",D,-1.9974391805377678,True,False,False
H0281,Behavioral Health,Derived from LIS bill description,Paul E. Krizek,D,34.0,0.0,34.0,100.0,0.0,YES,Paul E. Krizek,D,49.0,1.0,50.0,98.0,2.0,YES,Present both years,Paul E. Krizek,D,-2.0,True,False,False
H0370,Firearms,Derived from LIS bill description,Karen Keys-Gamarra,D,52.0,2.0,54.0,96.29629629629629,3.7037037037037033,YES,Karen Keys-Gamarra,D,66.0,4.0,70.0,94.28571428571428,5.714285714285714,YES,Present both years,Karen Keys-Gamarra,D,-2.010582010582013,True,False,False
H0353,Firearms,Derived from LIS bill description,Bonita G. Anthony,D,51.0,2.0,53.0,96.22641509433963,3.7735849056603774,YES,Bonita G. Anthony,D,65.0,4.0,69.0,94.20289855072464,5.797101449275362,YES,Present both years,Bonita G. Anthony,D,-2.0235165436149884,True,False,False
H0305,Firearms,Derived from LIS bill description,Kathy K.L. Tran,D,51.0,2.0,53.0,96.22641509433963,3.7735849056603774,YES,Kathy K.L. Tran,D,65.0,4.0,69.0,94.20289855072464,5.797101449275362,YES,Present both years,Kathy K.L. Tran,D,-2.0235165436149884,True,False,False
H0212,Housing,Derived from LIS bill description,Betsy B. Carr,D,75.0,0.0,75.0,100.0,0.0,YES,Betsy B. Carr,D,145.0,3.0,148.0,97.97297297297297,2.027027027027027,YES,Present both years,Betsy B. Carr,D,-2.0270270270270316,True,False,False
H0212,Firearms,Derived from LIS bill description,Betsy B. Carr,D,50.0,2.0,52.0,96.15384615384616,3.8461538461538463,YES,Betsy B. Carr,D,64.0,4.0,68.0,94.11764705882352,5.88235294117647,YES,Present both years,Betsy B. Carr,D,-2.0361990950226385,True,False,False
H0311,Firearms,Derived from LIS bill description,Alex Q. Askew,D,60.0,2.0,62.0,96.7741935483871,3.225806451612903,YES,Alex Q. Askew,D,72.0,4.0,76.0,94.73684210526315,5.263157894736842,YES,Present both years,Alex Q. Askew,D,-2.0373514431239528,True,False,False
H0212,Behavioral Health,Derived from LIS bill description,Betsy B. Carr,D,36.0,0.0,36.0,100.0,0.0,YES,Betsy B. Carr,D,48.0,1.0,49.0,97.95918367346938,2.0408163265306123,YES,Present both years,Betsy B. Carr,D,-2.040816326530617,True,False,False
H0343,Transportation,Derived from LIS bill description,Briana D. Sewell,D,77.0,2.0,79.0,97.46835443037975,2.5316455696202533,YES,Briana D. Sewell,D,146.0,7.0,153.0,95.42483660130719,4.57516339869281,YES,Present both years,Briana D. Sewell,D,-2.043517829072556,True,False,False
H0335,Insurance,Derived from LIS bill description,Mike A. Cherry,R,22.0,7.0,29.0,75.86206896551724,24.137931034482758,YES,Mike A. Cherry,R,31.0,11.0,42.0,73.80952380952381,26.190476190476193,YES,Present both years,Mike A. Cherry,R,-2.0525451559934282,True,False,False
H0366,Firearms,Derived from LIS bill description,Phil M. Hernandez,D,54.0,2.0,56.0,96.42857142857143,3.571428571428571,YES,Phil M. Hernandez,D,67.0,4.0,71.0,94.36619718309859,5.633802816901409,YES,Present both years,Phil M. Hernandez,D,-2.0623742454728387,True,False,False
H0385,Firearms,Derived from LIS bill description,JJ Singh,D,47.0,2.0,49.0,95.91836734693877,4.081632653061225,YES,JJ Singh,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,Present both years,JJ Singh,D,-2.072213500784926,True,False,False
H0301,Behavioral Health,Derived from LIS bill description,David A. Reid,D,30.0,0.0,30.0,100.0,0.0,YES,David A. Reid,D,47.0,1.0,48.0,97.91666666666666,2.083333333333333,YES,Present both years,David A. Reid,D,-2.083333333333343,True,False,False
H0311,Environment and Conservation,Derived from LIS bill description,Alex Q. Askew,D,29.0,0.0,29.0,100.0,0.0,YES,Alex Q. Askew,D,47.0,1.0,48.0,97.91666666666666,2.083333333333333,YES,Present both years,Alex Q. Askew,D,-2.083333333333343,True,False,False
H0314,Firearms,Derived from LIS bill description,Joshua G. Cole,D,46.0,2.0,48.0,95.83333333333334,4.166666666666666,YES,Joshua G. Cole,D,60.0,4.0,64.0,93.75,6.25,YES,Present both years,Joshua G. Cole,D,-2.083333333333343,True,False,False
H0333,Labor and Employment,Derived from LIS bill description,Jason S. Ballard,R,45.0,84.0,129.0,34.883720930232556,65.11627906976744,NO,Jason S. Ballard,R,60.0,123.0,183.0,32.78688524590164,67.21311475409836,NO,Present both years,Jason S. Ballard,R,-2.0968356843309195,True,False,False
H0227,Firearms,Derived from LIS bill description,Luke E. Torian,D,51.0,2.0,53.0,96.22641509433963,3.7735849056603774,YES,Luke E. Torian,D,64.0,4.0,68.0,94.11764705882352,5.88235294117647,YES,Present both years,Luke E. Torian,D,-2.108768035516107,True,False,False
H0264,Public Safety,Derived from LIS bill description,Marcus B. Simon,D,21.0,1.0,22.0,95.45454545454545,4.545454545454546,YES,Marcus B. Simon,D,42.0,3.0,45.0,93.33333333333333,6.666666666666667,YES,Present both years,Marcus B. Simon,D,-2.1212121212121247,True,False,False
H0351,Labor and Employment,Derived from LIS bill description,Holly M. Seibold,D,80.0,3.0,83.0,96.3855421686747,3.614457831325301,YES,Holly M. Seibold,D,115.0,7.0,122.0,94.26229508196722,5.737704918032787,YES,Present both years,Holly M. Seibold,D,-2.1232470867074795,True,False,False
H0354,Firearms,Derived from LIS bill description,Katrina Callsen,D,55.0,2.0,57.0,96.49122807017544,3.508771929824561,YES,Katrina Callsen,D,67.0,4.0,71.0,94.36619718309859,5.633802816901409,YES,Present both years,Katrina Callsen,D,-2.1250308870768464,True,False,False
H0208,Labor and Employment,Derived from LIS bill description,Charniele L. Herring,D,104.0,3.0,107.0,97.19626168224299,2.803738317757009,YES,Charniele L. Herring,D,135.0,7.0,142.0,95.07042253521126,4.929577464788732,YES,Present both years,Charniele L. Herring,D,-2.1258391470317264,True,False,False
H0343,Environment and Conservation,Derived from LIS bill description,Briana D. Sewell,D,29.0,0.0,29.0,100.0,0.0,YES,Briana D. Sewell,D,46.0,1.0,47.0,97.87234042553192,2.127659574468085,YES,Present both years,Briana D. Sewell,D,-2.1276595744680833,True,False,False
H0269,Environment and Conservation,Derived from LIS bill description,"Richard C. ""Rip"" Sullivan, Jr.",D,25.0,0.0,25.0,100.0,0.0,YES,"Richard C. ""Rip"" Sullivan, Jr.",D,46.0,1.0,47.0,97.87234042553192,2.127659574468085,YES,Present both years,"Richard C. ""Rip"" Sullivan, Jr.",D,-2.1276595744680833,True,False,False
H0349,Business and Commerce,Derived from LIS bill description,Jackie H. Glass,D,31.0,2.0,33.0,93.93939393939394,6.0606060606060606,YES,Jackie H. Glass,D,56.0,5.0,61.0,91.80327868852459,8.19672131147541,YES,Present both years,Jackie H. Glass,D,-2.136115250869352,True,False,False
H0351,Public Safety,Derived from LIS bill description,Holly M. Seibold,D,17.0,1.0,18.0,94.44444444444444,5.555555555555555,YES,Holly M. Seibold,D,36.0,3.0,39.0,92.3076923076923,7.6923076923076925,YES,Present both years,Holly M. Seibold,D,-2.1367521367521363,True,False,False
H0366,Health and Healthcare,Derived from LIS bill description,Phil M. Hernandez,D,62.0,2.0,64.0,96.875,3.125,YES,Phil M. Hernandez,D,72.0,4.0,76.0,94.73684210526315,5.263157894736842,YES,Present both years,Phil M. Hernandez,D,-2.1381578947368496,True,False,False
H0372,Transportation,Derived from LIS bill description,Destiny LeVere Bolling,D,49.0,2.0,51.0,96.07843137254902,3.9215686274509802,YES,Destiny LeVere Bolling,D,93.0,6.0,99.0,93.93939393939394,6.0606060606060606,YES,Present both years,Destiny LeVere Bolling,D,-2.1390374331550817,True,False,False
H0374,Labor and Employment,Derived from LIS bill description,Marty Martinez,D,69.0,3.0,72.0,95.83333333333334,4.166666666666666,YES,Marty Martinez,D,104.0,7.0,111.0,93.69369369369369,6.306306306306306,YES,Present both years,Marty Martinez,D,-2.139639639639654,True,False,False
H0371,Firearms,Derived from LIS bill description,Amy J. Laufer,D,54.0,2.0,56.0,96.42857142857143,3.571428571428571,YES,Amy J. Laufer,D,66.0,4.0,70.0,94.28571428571428,5.714285714285714,YES,Present both years,Amy J. Laufer,D,-2.142857142857153,True,False,False
H0323,Firearms,Derived from LIS bill description,Shelly A. Simonds,D,58.0,2.0,60.0,96.66666666666667,3.3333333333333335,YES,Shelly A. Simonds,D,69.0,4.0,73.0,94.52054794520548,5.47945205479452,YES,Present both years,Shelly A. Simonds,D,-2.1461187214611925,True,False,False
H0311,Health and Healthcare,Derived from LIS bill description,Alex Q. Askew,D,73.0,2.0,75.0,97.33333333333334,2.666666666666667,YES,Alex Q. Askew,D,79.0,4.0,83.0,95.18072289156626,4.819277108433735,YES,Present both years,Alex Q. Askew,D,-2.152610441767081,True,False,False
H0322,Firearms,Derived from LIS bill description,Don Scott,D,48.0,2.0,50.0,96.0,4.0,YES,Don Scott,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,Present both years,Don Scott,D,-2.1538461538461604,True,False,False
H0343,Courts and Civil Law,Derived from LIS bill description,Briana D. Sewell,D,28.0,2.0,30.0,93.33333333333333,6.666666666666667,YES,Briana D. Sewell,D,31.0,3.0,34.0,91.17647058823529,8.823529411764707,YES,Present both years,Briana D. Sewell,D,-2.1568627450980387,True,False,False
H0380,Behavioral Health,Derived from LIS bill description,Atoosa R. Reaser,D,37.0,0.0,37.0,100.0,0.0,YES,Atoosa R. Reaser,D,45.0,1.0,46.0,97.82608695652173,2.1739130434782608,YES,Present both years,Atoosa R. Reaser,D,-2.173913043478265,True,False,False
H0344,Environment and Conservation,Derived from LIS bill description,Irene Shin,D,24.0,0.0,24.0,100.0,0.0,YES,Irene Shin,D,45.0,1.0,46.0,97.82608695652173,2.1739130434782608,YES,Present both years,Irene Shin,D,-2.173913043478265,True,False,False
H0357,Health and Healthcare,Derived from LIS bill description,Will Davis,R,46.0,16.0,62.0,74.19354838709677,25.806451612903224,YES,Will Davis,R,54.0,21.0,75.0,72.0,28.000000000000004,YES,Present both years,Will Davis,R,-2.1935483870967687,True,False,False
H0173,Behavioral Health,Derived from LIS bill description,Jeion A. Ward,D,30.0,0.0,30.0,100.0,0.0,YES,Jeion A. Ward,D,44.0,1.0,45.0,97.77777777777777,2.2222222222222223,YES,Present both years,Jeion A. Ward,D,-2.2222222222222285,True,False,False
H0294,Behavioral Health,Derived from LIS bill description,Karrie K. Delaney,D,31.0,0.0,31.0,100.0,0.0,YES,Karrie K. Delaney,D,44.0,1.0,45.0,97.77777777777777,2.2222222222222223,YES,Present both years,Karrie K. Delaney,D,-2.2222222222222285,True,False,False
H0366,Behavioral Health,Derived from LIS bill description,Phil M. Hernandez,D,28.0,0.0,28.0,100.0,0.0,YES,Phil M. Hernandez,D,44.0,1.0,45.0,97.77777777777777,2.2222222222222223,YES,Present both years,Phil M. Hernandez,D,-2.2222222222222285,True,False,False
H0356,Environment and Conservation,Derived from LIS bill description,Rae Cousins,D,26.0,0.0,26.0,100.0,0.0,YES,Rae Cousins,D,44.0,1.0,45.0,97.77777777777777,2.2222222222222223,YES,Present both years,Rae Cousins,D,-2.2222222222222285,True,False,False
H0173,Firearms,Derived from LIS bill description,Jeion A. Ward,D,49.0,2.0,51.0,96.07843137254902,3.9215686274509802,YES,Jeion A. Ward,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,Present both years,Jeion A. Ward,D,-2.2322775263951797,True,False,False
H0305,Transportation,Derived from LIS bill description,Kathy K.L. Tran,D,47.0,2.0,49.0,95.91836734693877,4.081632653061225,YES,Kathy K.L. Tran,D,89.0,6.0,95.0,93.6842105263158,6.315789473684211,YES,Present both years,Kathy K.L. Tran,D,-2.234156820622971,True,False,False
H0259,Budget and Appropriations,Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,20.0,52.0,72.0,27.77777777777778,72.22222222222221,NO,"Hyland F. ""Buddy"" Fowler, Jr.",R,12.0,35.0,47.0,25.53191489361702,74.46808510638297,NO,Present both years,"Hyland F. ""Buddy"" Fowler, Jr.",R,-2.2458628841607577,True,False,False
H0344,Firearms,Derived from LIS bill description,Irene Shin,D,48.0,2.0,50.0,96.0,4.0,YES,Irene Shin,D,60.0,4.0,64.0,93.75,6.25,YES,Present both years,Irene Shin,D,-2.25,True,False,False
H0365,Labor and Employment,Derived from LIS bill description,"Rozia A. Henson, Jr.",D,70.0,3.0,73.0,95.8904109589041,4.10958904109589,YES,"Rozia A. Henson, Jr.",D,103.0,7.0,110.0,93.63636363636364,6.363636363636363,YES,Present both years,"Rozia A. Henson, Jr.",D,-2.2540473225404583,True,False,False
H0301,Health and Healthcare,Derived from LIS bill description,David A. Reid,D,71.0,2.0,73.0,97.26027397260275,2.73972602739726,YES,David A. Reid,D,76.0,4.0,80.0,95.0,5.0,YES,Present both years,David A. Reid,D,-2.2602739726027465,True,False,False
H0295,Health and Healthcare,Derived from LIS bill description,Kelly K. Convirs-Fowler,D,71.0,2.0,73.0,97.26027397260275,2.73972602739726,YES,Kelly K. Convirs-Fowler,D,57.0,3.0,60.0,95.0,5.0,YES,Present both years,Kelly K. Convirs-Fowler,D,-2.2602739726027465,True,False,False
H0353,Behavioral Health,Derived from LIS bill description,Bonita G. Anthony,D,26.0,0.0,26.0,100.0,0.0,YES,Bonita G. Anthony,D,43.0,1.0,44.0,97.72727272727273,2.272727272727273,YES,Present both years,Bonita G. Anthony,D,-2.2727272727272663,True,False,False
H0108,Behavioral Health,Derived from LIS bill description,Vivian E. Watts,D,31.0,0.0,31.0,100.0,0.0,YES,Vivian E. Watts,D,43.0,1.0,44.0,97.72727272727273,2.272727272727273,YES,Present both years,Vivian E. Watts,D,-2.2727272727272663,True,False,False
