member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0365,"Rozia A. Henson, Jr.",D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,75.0,140.0,74.0,136.0,62.0,1.0,0.0,-1.0,1.351351351351351,0.0,-1.351351351351351,1.0,1.0,0.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0295,Kelly K. Convirs-Fowler,D,Education,Derived from LIS bill description,Present both years,True,True,233.0,243.0,216.0,180.0,-36.0,3.0,0.0,-3.0,1.3888888888888888,0.0,-1.3888888888888888,4.0,0.0,-4.0,Kelly K. Convirs-Fowler,Kelly K. Convirs-Fowler,D,D
H0349,Jackie H. Glass,D,Labor and Employment,Derived from LIS bill description,Present both years,True,True,72.0,111.0,72.0,110.0,38.0,1.0,0.0,-1.0,1.3888888888888888,0.0,-1.3888888888888888,1.0,0.0,-1.0,Jackie H. Glass,Jackie H. Glass,D,D
H0364,Timothy P. Griffin,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,72.0,112.0,72.0,106.0,34.0,1.0,0.0,-1.0,1.3888888888888888,0.0,-1.3888888888888888,4.0,13.0,9.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0124,R. Lee Ware,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,83.0,71.0,81.0,10.0,1.0,0.0,-1.0,1.4084507042253522,0.0,-1.4084507042253522,4.0,1.0,-3.0,R. Lee Ware,R. Lee Ware,R,R
H0334,Elizabeth B. Bennett-Parker,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,75.0,62.0,71.0,57.0,-14.0,1.0,0.0,-1.0,1.4084507042253522,0.0,-1.4084507042253522,1.0,0.0,-1.0,Elizabeth B. Bennett-Parker,Elizabeth B. Bennett-Parker,D,D
H0355,Laura Jane Cohen,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,90.0,71.0,86.0,15.0,1.0,0.0,-1.0,1.4084507042253522,0.0,-1.4084507042253522,1.0,0.0,-1.0,Laura Jane Cohen,Laura Jane Cohen,D,D
H0344,Irene Shin,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,155.0,276.0,141.0,267.0,126.0,2.0,0.0,-2.0,1.4184397163120568,0.0,-1.4184397163120568,2.0,2.0,0.0,Irene Shin,Irene Shin,D,D
H0231,Tony O. Wilt,R,Insurance,Derived from LIS bill description,Present both years,True,True,70.0,77.0,68.0,75.0,7.0,1.0,0.0,-1.0,1.4705882352941175,0.0,-1.4705882352941175,5.0,0.0,-5.0,Tony O. Wilt,Tony O. Wilt,R,R
H0239,Alfonso H. Lopez,D,Education,Derived from LIS bill description,Present both years,True,True,133.0,153.0,131.0,151.0,20.0,2.0,0.0,-2.0,1.5267175572519085,0.0,-1.5267175572519085,2.0,0.0,-2.0,Alfonso H. Lopez,Alfonso H. Lopez,D,D
H0383,Eric R. Zehr,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,63.0,70.0,63.0,70.0,7.0,1.0,0.0,-1.0,1.5873015873015872,0.0,-1.5873015873015872,9.0,10.0,1.0,Eric R. Zehr,Eric R. Zehr,R,R
H0350,Ellen H. McLaughlin,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,78.0,96.0,71.0,93.0,22.0,8.0,9.0,1.0,11.267605633802818,9.67741935483871,-1.590186278964108,8.0,9.0,1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0325,Wendell S. Walker,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,131.0,148.0,131.0,143.0,12.0,3.0,1.0,-2.0,2.2900763358778624,0.6993006993006993,-1.5907756365771633,4.0,2.0,-2.0,Wendell S. Walker,Wendell S. Walker,R,R
H0325,Wendell S. Walker,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,141.0,76.0,132.0,56.0,3.0,3.0,0.0,3.947368421052632,2.272727272727273,-1.674641148325359,6.0,4.0,-2.0,Wendell S. Walker,Wendell S. Walker,R,R
H0056,Terry G. Kilgore,R,Transportation,Derived from LIS bill description,Present both years,True,True,61.0,116.0,58.0,113.0,55.0,2.0,2.0,0.0,3.4482758620689653,1.7699115044247788,-1.6783643576441865,4.0,6.0,2.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0349,Jackie H. Glass,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,118.0,149.0,116.0,148.0,32.0,2.0,0.0,-2.0,1.7241379310344829,0.0,-1.7241379310344829,3.0,0.0,-3.0,Jackie H. Glass,Jackie H. Glass,D,D
H0364,Timothy P. Griffin,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,58.0,94.0,58.0,89.0,31.0,1.0,0.0,-1.0,1.7241379310344829,0.0,-1.7241379310344829,12.0,22.0,10.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0361,Debra D. Gardner,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,57.0,83.0,57.0,83.0,26.0,1.0,0.0,-1.0,1.7543859649122806,0.0,-1.7543859649122806,1.0,0.0,-1.0,Debra D. Gardner,Debra D. Gardner,D,D
H0327,Rodney T. Willett,D,Family and Children,Derived from LIS bill description,Present both years,True,True,56.0,79.0,56.0,73.0,17.0,1.0,0.0,-1.0,1.7857142857142856,0.0,-1.7857142857142856,1.0,0.0,-1.0,Rodney T. Willett,Rodney T. Willett,D,D
H0328,Scott A. Wyatt,R,Transportation,Derived from LIS bill description,Present both years,True,True,81.0,154.0,80.0,154.0,74.0,3.0,3.0,0.0,3.75,1.948051948051948,-1.801948051948052,3.0,4.0,1.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0380,Atoosa R. Reaser,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,55.0,83.0,55.0,82.0,27.0,1.0,0.0,-1.0,1.818181818181818,0.0,-1.818181818181818,1.0,0.0,-1.0,Atoosa R. Reaser,Atoosa R. Reaser,D,D
H0308,Joseph P. McNamara,R,Education,Derived from LIS bill description,Present both years,True,True,132.0,149.0,128.0,144.0,16.0,5.0,3.0,-2.0,3.90625,2.083333333333333,-1.822916666666667,14.0,6.0,-8.0,Joseph P. McNamara,Joseph P. McNamara,R,R
H0308,Joseph P. McNamara,R,Transportation,Derived from LIS bill description,Present both years,True,True,52.0,83.0,52.0,82.0,30.0,1.0,0.0,-1.0,1.9230769230769231,0.0,-1.9230769230769231,1.0,4.0,3.0,Joseph P. McNamara,Joseph P. McNamara,R,R
H0347,"H. Otto Wachsmann, Jr.",R,Family and Children,Derived from LIS bill description,Present both years,True,True,57.0,59.0,57.0,59.0,2.0,4.0,3.0,-1.0,7.017543859649122,5.084745762711865,-1.9327980969372573,4.0,4.0,0.0,"H. Otto Wachsmann, Jr.","H. Otto Wachsmann, Jr.",R,R
H0264,Marcus B. Simon,D,Business and Commerce,Derived from LIS bill description,Present both years,True,True,53.0,83.0,51.0,82.0,31.0,1.0,0.0,-1.0,1.96078431372549,0.0,-1.96078431372549,2.0,0.0,-2.0,Marcus B. Simon,Marcus B. Simon,D,D
H0322,Don Scott,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,51.0,84.0,51.0,84.0,33.0,1.0,0.0,-1.0,1.96078431372549,0.0,-1.96078431372549,1.0,0.0,-1.0,Don Scott,Don Scott,D,D
H0350,Ellen H. McLaughlin,R,Elections and Voting,Derived from LIS bill description,Present both years,True,True,57.0,98.0,55.0,96.0,41.0,4.0,5.0,1.0,7.272727272727272,5.208333333333334,-2.0643939393939377,4.0,5.0,1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0328,Scott A. Wyatt,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,86.0,167.0,85.0,166.0,81.0,3.0,2.0,-1.0,3.5294117647058822,1.2048192771084338,-2.3245924875974486,8.0,10.0,2.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0238,M. Keith Hodges,R,Firearms,Derived from LIS bill description,Present both years,True,True,52.0,69.0,52.0,69.0,17.0,2.0,1.0,-1.0,3.8461538461538463,1.4492753623188406,-2.396878483835006,2.0,1.0,-1.0,M. Keith Hodges,M. Keith Hodges,R,R
H0253,Terry L. Austin,R,Education,Derived from LIS bill description,Present both years,True,True,155.0,186.0,153.0,184.0,31.0,7.0,4.0,-3.0,4.57516339869281,2.1739130434782608,-2.4012503552145494,12.0,10.0,-2.0,Terry L. Austin,Terry L. Austin,R,R
H0231,Tony O. Wilt,R,Education,Derived from LIS bill description,Present both years,True,True,133.0,151.0,131.0,149.0,18.0,5.0,2.0,-3.0,3.816793893129771,1.342281879194631,-2.47451201393514,10.0,6.0,-4.0,Tony O. Wilt,Tony O. Wilt,R,R
H0264,Marcus B. Simon,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,80.0,150.0,79.0,149.0,70.0,2.0,0.0,-2.0,2.5316455696202533,0.0,-2.5316455696202533,8.0,0.0,-8.0,Marcus B. Simon,Marcus B. Simon,D,D
H0357,Will Davis,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,143.0,76.0,143.0,67.0,3.0,2.0,-1.0,3.947368421052632,1.3986013986013983,-2.5487670224512335,3.0,5.0,2.0,Will Davis,Will Davis,R,R
H0267,"Robert S. Bloxom, Jr.",R,Education,Derived from LIS bill description,Present both years,True,True,151.0,171.0,149.0,169.0,20.0,18.0,16.0,-2.0,12.08053691275168,9.467455621301776,-2.6130812914499053,18.0,19.0,1.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0342,Phillip A. Scott,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,75.0,140.0,73.0,134.0,61.0,2.0,0.0,-2.0,2.73972602739726,0.0,-2.73972602739726,9.0,22.0,13.0,Phillip A. Scott,Phillip A. Scott,R,R
H0262,"James A. ""Jay"" Leftwich",R,Elections and Voting,Derived from LIS bill description,Present both years,True,True,81.0,135.0,80.0,133.0,53.0,4.0,3.0,-1.0,5.0,2.255639097744361,-2.744360902255639,9.0,6.0,-3.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0325,Wendell S. Walker,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,77.0,88.0,77.0,87.0,10.0,3.0,1.0,-2.0,3.896103896103896,1.1494252873563218,-2.7466786087475743,4.0,1.0,-3.0,Wendell S. Walker,Wendell S. Walker,R,R
H0369,Hillary Pugh Kent,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,82.0,71.0,82.0,11.0,2.0,0.0,-2.0,2.8169014084507045,0.0,-2.8169014084507045,3.0,1.0,-2.0,Hillary Pugh Kent,Hillary Pugh Kent,R,R
H0333,Jason S. Ballard,R,Family and Children,Derived from LIS bill description,Present both years,True,True,71.0,64.0,70.0,63.0,-7.0,2.0,0.0,-2.0,2.857142857142857,0.0,-2.857142857142857,2.0,2.0,0.0,Jason S. Ballard,Jason S. Ballard,R,R
H0267,"Robert S. Bloxom, Jr.",R,Elections and Voting,Derived from LIS bill description,Present both years,True,True,123.0,153.0,121.0,152.0,31.0,21.0,22.0,1.0,17.355371900826448,14.473684210526317,-2.881687690300131,22.0,22.0,0.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0321,Chris S. Runion,R,Transportation,Derived from LIS bill description,Present both years,True,True,51.0,98.0,51.0,97.0,46.0,2.0,1.0,-1.0,3.92156862745098,1.0309278350515465,-2.8906407923994335,3.0,5.0,2.0,Chris S. Runion,Chris S. Runion,R,R
H0344,Irene Shin,D,Family and Children,Derived from LIS bill description,Present both years,True,True,66.0,74.0,66.0,70.0,4.0,2.0,0.0,-2.0,3.0303030303030303,0.0,-3.0303030303030303,3.0,0.0,-3.0,Irene Shin,Irene Shin,D,D
H0348,Wren M. Williams,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,150.0,264.0,138.0,241.0,103.0,18.0,24.0,6.0,13.043478260869565,9.95850622406639,-3.0849720368031743,27.0,39.0,12.0,Wren M. Williams,Wren M. Williams,R,R
H0056,Terry G. Kilgore,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,104.0,128.0,103.0,127.0,24.0,5.0,2.0,-3.0,4.854368932038835,1.574803149606299,-3.2795657824325355,5.0,4.0,-1.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0384,Eric Phillips,R,Education,Derived from LIS bill description,Present both years,True,True,132.0,153.0,131.0,149.0,18.0,7.0,3.0,-4.0,5.343511450381679,2.013422818791946,-3.330088631589733,13.0,9.0,-4.0,Eric Phillips,Eric Phillips,R,R
H0345,Anne Ferrell Tata,R,Firearms,Derived from LIS bill description,Present both years,True,True,59.0,69.0,58.0,69.0,11.0,2.0,0.0,-2.0,3.4482758620689653,0.0,-3.4482758620689653,2.0,1.0,-1.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0224,James W. Morefield,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,94.0,170.0,91.0,167.0,76.0,13.0,18.0,5.0,14.285714285714285,10.778443113772456,-3.507271171941829,15.0,19.0,4.0,James W. Morefield,James W. Morefield,R,R
H0262,"James A. ""Jay"" Leftwich",R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,108.0,120.0,107.0,113.0,6.0,5.0,1.0,-4.0,4.672897196261682,0.8849557522123894,-3.787941444049293,8.0,7.0,-1.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0347,"H. Otto Wachsmann, Jr.",R,Education,Derived from LIS bill description,Present both years,True,True,141.0,155.0,140.0,154.0,14.0,9.0,4.0,-5.0,6.428571428571428,2.5974025974025974,-3.8311688311688306,11.0,9.0,-2.0,"H. Otto Wachsmann, Jr.","H. Otto Wachsmann, Jr.",R,R
H0305,Kathy K.L. Tran,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,79.0,179.0,78.0,179.0,101.0,3.0,0.0,-3.0,3.8461538461538463,0.0,-3.8461538461538463,5.0,0.0,-5.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0329,Bill Wiley,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,78.0,93.0,77.0,93.0,16.0,3.0,0.0,-3.0,3.896103896103896,0.0,-3.896103896103896,3.0,1.0,-2.0,Bill Wiley,Bill Wiley,R,R
H0382,Joshua E. Thomas,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,156.0,76.0,156.0,80.0,3.0,0.0,-3.0,3.947368421052632,0.0,-3.947368421052632,6.0,0.0,-6.0,Joshua E. Thomas,Joshua E. Thomas,D,D
H0253,Terry L. Austin,R,Transportation,Derived from LIS bill description,Present both years,True,True,85.0,162.0,85.0,161.0,76.0,6.0,5.0,-1.0,7.0588235294117645,3.1055900621118013,-3.953233467299963,8.0,7.0,-1.0,Terry L. Austin,Terry L. Austin,R,R
H0224,James W. Morefield,R,Education,Derived from LIS bill description,Present both years,True,True,150.0,176.0,142.0,174.0,32.0,9.0,4.0,-5.0,6.338028169014084,2.2988505747126435,-4.0391775943014405,9.0,5.0,-4.0,James W. Morefield,James W. Morefield,R,R
H0056,Terry G. Kilgore,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,112.0,156.0,110.0,156.0,46.0,7.0,3.0,-4.0,6.363636363636363,1.9230769230769231,-4.44055944055944,7.0,4.0,-3.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0242,Israel D. O'Quinn,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,152.0,215.0,139.0,211.0,72.0,11.0,7.0,-4.0,7.913669064748201,3.3175355450236967,-4.596133519724504,14.0,16.0,2.0,Israel D. O'Quinn,Israel D. O'Quinn,R,R
H0333,Jason S. Ballard,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,131.0,185.0,129.0,181.0,52.0,6.0,0.0,-6.0,4.651162790697675,0.0,-4.651162790697675,6.0,2.0,-4.0,Jason S. Ballard,Jason S. Ballard,R,R
H0350,Ellen H. McLaughlin,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,88.0,176.0,88.0,172.0,84.0,11.0,13.0,2.0,12.5,7.55813953488372,-4.94186046511628,13.0,13.0,0.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0238,M. Keith Hodges,R,Elections and Voting,Derived from LIS bill description,Present both years,True,True,57.0,94.0,55.0,92.0,37.0,4.0,2.0,-2.0,7.272727272727272,2.1739130434782608,-5.098814229249011,6.0,2.0,-4.0,M. Keith Hodges,M. Keith Hodges,R,R
H0333,Jason S. Ballard,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,111.0,212.0,106.0,207.0,101.0,7.0,2.0,-5.0,6.60377358490566,0.966183574879227,-5.637590010026433,8.0,5.0,-3.0,Jason S. Ballard,Jason S. Ballard,R,R
H0329,Bill Wiley,R,Elections and Voting,Derived from LIS bill description,Present both years,True,True,51.0,86.0,50.0,85.0,35.0,3.0,0.0,-3.0,6.0,0.0,-6.0,4.0,3.0,-1.0,Bill Wiley,Bill Wiley,R,R
H0329,Bill Wiley,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,84.0,169.0,83.0,168.0,85.0,6.0,2.0,-4.0,7.228915662650602,1.1904761904761905,-6.038439472174411,10.0,4.0,-6.0,Bill Wiley,Bill Wiley,R,R
H0262,"James A. ""Jay"" Leftwich",R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,140.0,77.0,140.0,63.0,7.0,4.0,-3.0,9.090909090909092,2.857142857142857,-6.233766233766234,9.0,6.0,-3.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0238,M. Keith Hodges,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,81.0,100.0,81.0,100.0,19.0,6.0,1.0,-5.0,7.4074074074074066,1.0,-6.4074074074074066,6.0,3.0,-3.0,M. Keith Hodges,M. Keith Hodges,R,R
H0357,Will Davis,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,77.0,115.0,77.0,115.0,38.0,5.0,0.0,-5.0,6.493506493506493,0.0,-6.493506493506493,5.0,2.0,-3.0,Will Davis,Will Davis,R,R
H0348,Wren M. Williams,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,129.0,148.0,129.0,137.0,8.0,20.0,12.0,-8.0,15.503875968992247,8.75912408759124,-6.744751881401006,20.0,14.0,-6.0,Wren M. Williams,Wren M. Williams,R,R
H0345,Anne Ferrell Tata,R,Transportation,Derived from LIS bill description,Present both years,True,True,52.0,84.0,52.0,83.0,31.0,4.0,0.0,-4.0,7.6923076923076925,0.0,-7.6923076923076925,4.0,0.0,-4.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0345,Anne Ferrell Tata,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,77.0,82.0,76.0,82.0,6.0,6.0,0.0,-6.0,7.894736842105263,0.0,-7.894736842105263,6.0,2.0,-4.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0056,Terry G. Kilgore,R,Insurance,Derived from LIS bill description,Present both years,True,True,71.0,116.0,67.0,109.0,42.0,6.0,1.0,-5.0,8.955223880597014,0.9174311926605504,-8.037792687936463,7.0,1.0,-6.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0238,M. Keith Hodges,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,91.0,168.0,90.0,166.0,76.0,10.0,5.0,-5.0,11.11111111111111,3.0120481927710845,-8.099062918340026,18.0,7.0,-11.0,M. Keith Hodges,M. Keith Hodges,R,R
H0267,"Robert S. Bloxom, Jr.",R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,79.0,98.0,79.0,94.0,15.0,8.0,1.0,-7.0,10.126582278481012,1.0638297872340423,-9.06275249124697,8.0,1.0,-7.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0369,Hillary Pugh Kent,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,147.0,75.0,147.0,72.0,7.0,0.0,-7.0,9.333333333333334,0.0,-9.333333333333334,13.0,12.0,-1.0,Hillary Pugh Kent,Hillary Pugh Kent,R,R
H0262,"James A. ""Jay"" Leftwich",R,Transportation,Derived from LIS bill description,Present both years,True,True,55.0,89.0,51.0,88.0,37.0,5.0,0.0,-5.0,9.803921568627452,0.0,-9.803921568627452,7.0,2.0,-5.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0253,Terry L. Austin,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,81.0,102.0,81.0,102.0,21.0,8.0,0.0,-8.0,9.876543209876544,0.0,-9.876543209876544,9.0,1.0,-8.0,Terry L. Austin,Terry L. Austin,R,R
H0345,Anne Ferrell Tata,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,95.0,150.0,95.0,148.0,53.0,12.0,4.0,-8.0,12.63157894736842,2.702702702702702,-9.928876244665718,13.0,7.0,-6.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0231,Tony O. Wilt,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,111.0,269.0,106.0,265.0,159.0,15.0,7.0,-8.0,14.150943396226417,2.6415094339622645,-11.509433962264152,21.0,19.0,-2.0,Tony O. Wilt,Tony O. Wilt,R,R
H0056,Terry G. Kilgore,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,113.0,279.0,108.0,263.0,155.0,24.0,26.0,2.0,22.22222222222222,9.88593155893536,-12.336290663286862,27.0,28.0,1.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0267,"Robert S. Bloxom, Jr.",R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,88.0,174.0,86.0,170.0,84.0,22.0,22.0,0.0,25.58139534883721,12.941176470588236,-12.640218878248973,25.0,24.0,-1.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0384,Eric Phillips,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,75.0,140.0,75.0,140.0,65.0,13.0,5.0,-8.0,17.333333333333336,3.571428571428571,-13.761904761904765,14.0,9.0,-5.0,Eric Phillips,Eric Phillips,R,R
H0124,R. Lee Ware,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,77.0,154.0,74.0,152.0,78.0,15.0,4.0,-11.0,20.27027027027027,2.631578947368421,-17.63869132290185,19.0,7.0,-12.0,R. Lee Ware,R. Lee Ware,R,R
H0247,Michael J. Webert,R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,152.0,220.0,135.0,208.0,73.0,33.0,13.0,-20.0,24.444444444444443,6.25,-18.194444444444443,36.0,27.0,-9.0,Michael J. Webert,Michael J. Webert,R,R
H0238,M. Keith Hodges,R,Technology and Data,Derived from LIS bill description,Present both years,True,False,20.0,22.0,20.0,22.0,2.0,0.0,6.0,6.0,0.0,27.27272727272727,27.27272727272727,2.0,6.0,4.0,M. Keith Hodges,M. Keith Hodges,R,R
H0384,Eric Phillips,R,Taxes and Revenue,Derived from LIS bill description,Present both years,True,False,42.0,37.0,40.0,35.0,-5.0,2.0,11.0,9.0,5.0,31.428571428571427,26.428571428571427,2.0,12.0,10.0,Eric Phillips,Eric Phillips,R,R
H0238,M. Keith Hodges,R,Taxes and Revenue,Derived from LIS bill description,Present both years,True,False,46.0,40.0,45.0,40.0,-5.0,1.0,10.0,9.0,2.2222222222222223,25.0,22.77777777777778,2.0,10.0,8.0,M. Keith Hodges,M. Keith Hodges,R,R
H0350,Ellen H. McLaughlin,R,Taxes and Revenue,Derived from LIS bill description,Present both years,True,False,47.0,45.0,44.0,38.0,-6.0,1.0,8.0,7.0,2.272727272727273,21.052631578947366,18.779904306220093,2.0,8.0,6.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0350,Ellen H. McLaughlin,R,Courts and Civil Law,Derived from LIS bill description,Present both years,True,False,27.0,33.0,27.0,32.0,5.0,0.0,5.0,5.0,0.0,15.625,15.625,0.0,5.0,5.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
