year,vote_id,member_id,MBR_NAME,MBR_HOU,party,vote,own_party_position,other_party_position,broke_with_party,cross_party,Subject_Id,Subject_Name,eligible_cross_party
2026,26110842,H0392,Mark C. Downey,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0392,Mark C. Downey,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0392,Mark C. Downey,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0393,Lily V. Franklin,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0393,Lily V. Franklin,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0393,Lily V. Franklin,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0394,Karen Hamilton,H,R,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0394,Karen Hamilton,H,R,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0394,Karen Hamilton,H,R,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0395,John Chilton McAuliff,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0395,John Chilton McAuliff,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0395,John Chilton McAuliff,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0396,Leslie Chambers Mehta,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0396,Leslie Chambers Mehta,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0396,Leslie Chambers Mehta,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0397,May Nivar,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0397,May Nivar,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0397,May Nivar,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0398,Justin Pence,H,R,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0398,Justin Pence,H,R,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0398,Justin Pence,H,R,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0399,Kimberly Pope Adams,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0399,Kimberly Pope Adams,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0399,Kimberly Pope Adams,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0400,Virgil Thornton,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0400,Virgil Thornton,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0400,Virgil Thornton,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0401,Madison Whittle,H,R,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0401,Madison Whittle,H,R,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0401,Madison Whittle,H,R,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0402,Charlie Schmidt,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0402,Charlie Schmidt,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0402,Charlie Schmidt,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0403,Gretchen M. Bulova,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0403,Gretchen M. Bulova,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0403,Gretchen M. Bulova,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0404,Margaret A. Franklin,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0404,Margaret A. Franklin,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0404,Margaret A. Franklin,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0405,Garrett McGuire,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0405,Garrett McGuire,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0405,Garrett McGuire,H,D,N,N,N,False,False,1060,State Employees,True
2026,26110842,H0406,Kirk McPike,H,D,N,N,N,False,False,258,Labor and Employment,True
2026,26110842,H0406,Kirk McPike,H,D,N,N,N,False,False,856,Local Government and Officials,True
2026,26110842,H0406,Kirk McPike,H,D,N,N,N,False,False,1060,State Employees,True
2026,26111164,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0056,Terry G. Kilgore,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0108,Vivian E. Watts,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0124,R. Lee Ware,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0124,R. Lee Ware,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0124,R. Lee Ware,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0136,"Thomas C. Wright, Jr.",H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0136,"Thomas C. Wright, Jr.",H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0136,"Thomas C. Wright, Jr.",H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0173,Jeion A. Ward,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0173,Jeion A. Ward,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0173,Jeion A. Ward,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0207,Delores L. McQuinn,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0207,Delores L. McQuinn,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0207,Delores L. McQuinn,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0208,Charniele L. Herring,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0208,Charniele L. Herring,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0208,Charniele L. Herring,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0212,Betsy B. Carr,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0212,Betsy B. Carr,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0212,Betsy B. Carr,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0219,Patrick A. Hope,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0224,James W. Morefield,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0224,James W. Morefield,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0224,James W. Morefield,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0227,Luke E. Torian,H,D,X,Y,N,False,False,258,Labor and Employment,False
2026,26111164,H0227,Luke E. Torian,H,D,X,Y,N,False,False,856,Local Government and Officials,False
2026,26111164,H0227,Luke E. Torian,H,D,X,Y,N,False,False,1060,State Employees,False
2026,26111164,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0231,Tony O. Wilt,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0238,M. Keith Hodges,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0239,Alfonso H. Lopez,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0242,Israel D. O'Quinn,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0247,Michael J. Webert,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0247,Michael J. Webert,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0247,Michael J. Webert,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0253,Terry L. Austin,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0253,Terry L. Austin,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0253,Terry L. Austin,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0262,"James A. ""Jay"" Leftwich",H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0264,Marcus B. Simon,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0266,Sam Rasoul,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0266,Sam Rasoul,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0266,Sam Rasoul,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0267,"Robert S. Bloxom, Jr.",H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0267,"Robert S. Bloxom, Jr.",H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0267,"Robert S. Bloxom, Jr.",H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0281,Paul E. Krizek,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0281,Paul E. Krizek,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0281,Paul E. Krizek,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0284,"Marcia S. ""Cia"" Price",H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0284,"Marcia S. ""Cia"" Price",H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0284,"Marcia S. ""Cia"" Price",H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0285,"C.E. Cliff Hayes, Jr.",H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0285,"C.E. Cliff Hayes, Jr.",H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0285,"C.E. Cliff Hayes, Jr.",H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0294,Karrie K. Delaney,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0295,Kelly K. Convirs-Fowler,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0295,Kelly K. Convirs-Fowler,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0295,Kelly K. Convirs-Fowler,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0297,Elizabeth R. Guzman,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0297,Elizabeth R. Guzman,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0297,Elizabeth R. Guzman,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0301,David A. Reid,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0301,David A. Reid,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0301,David A. Reid,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0305,Kathy K.L. Tran,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0305,Kathy K.L. Tran,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0305,Kathy K.L. Tran,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0308,Joseph P. McNamara,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0308,Joseph P. McNamara,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0308,Joseph P. McNamara,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0311,Alex Q. Askew,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0311,Alex Q. Askew,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0311,Alex Q. Askew,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0314,Joshua G. Cole,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0314,Joshua G. Cole,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0314,Joshua G. Cole,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0317,Dan I. Helmer,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0317,Dan I. Helmer,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0317,Dan I. Helmer,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0321,Chris S. Runion,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0321,Chris S. Runion,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0321,Chris S. Runion,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0322,Don Scott,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0322,Don Scott,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0322,Don Scott,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0329,Bill Wiley,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0329,Bill Wiley,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0329,Bill Wiley,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0333,Jason S. Ballard,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0335,Mike A. Cherry,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0335,Mike A. Cherry,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0335,Mike A. Cherry,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0336,Nadarius E. Clark,H,D,X,Y,N,False,False,258,Labor and Employment,False
2026,26111164,H0336,Nadarius E. Clark,H,D,X,Y,N,False,False,856,Local Government and Officials,False
2026,26111164,H0336,Nadarius E. Clark,H,D,X,Y,N,False,False,1060,State Employees,False
2026,26111164,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0344,Irene Shin,H,D,Y,Y,N,False,False,258,Labor and Employment,True
2026,26111164,H0344,Irene Shin,H,D,Y,Y,N,False,False,856,Local Government and Officials,True
2026,26111164,H0344,Irene Shin,H,D,Y,Y,N,False,False,1060,State Employees,True
2026,26111164,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0347,"H. Otto Wachsmann, Jr.",H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0347,"H. Otto Wachsmann, Jr.",H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0347,"H. Otto Wachsmann, Jr.",H,R,N,N,Y,False,False,1060,State Employees,True
2026,26111164,H0348,Wren M. Williams,H,R,N,N,Y,False,False,258,Labor and Employment,True
2026,26111164,H0348,Wren M. Williams,H,R,N,N,Y,False,False,856,Local Government and Officials,True
2026,26111164,H0348,Wren M. Williams,H,R,N,N,Y,False,False,1060,State Employees,True
